status,changed,rank,name,website,categories,review_categories,confidence,evidence_snippet,note
"no_rentals","","272","Wildcreek Golf Course","http://wildcreekgolf.org/","","","medium","We strive to provide affordable golf with top-notch services and exceptional course conditions for all levels of golfers.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","273","Ridezilla Carson City","https://www.ridezillacarsoncity.com/?utm_source=GBP&utm_medium=organic&utm_campaign=Google+Business+Profile","","","medium","Previous Pause Next Specials Managers Specials Showroom Manufacturers Showroom EZ Loan Get Approved Service Request Appointment Offers Rebates & Incentives Trade-In Value Your Trade View Featured Inventory See New Inventory Price $11,499.00 Location Ridezilla Carson City Condition New Year 2025 Make Ski-Doo Model Summit® Adrenaline® with Edge Package 850 E-TEC 154 SS H_Alt Powder 3.0_Gre Type Snowmobile Class Deep Sn","Retail/service evidence without positive rental signal."
"no_rentals","","274","Custom Truck Accessories","http://www.customtruckaccessories.com/","","","medium","Most shops in the area are running older equipment — Hunter's current systems use imaging technology to take more measurement points faster and more accurately than traditional alignment equipment.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","275","Big Valley Honda","https://www.bigvalleyhonda.com/","","","medium","Our techs continually train to receive current certifications.","Retail/service evidence without positive rental signal."
"no_rentals","","276","395 Motorsports","https://395motorsports.com/","","","medium","Ride Ready Service Package (Motorcycles) Starting at $199 +Labor/Parts Oil & filter service Chain adjustment & lubrication Battery check Brake inspection Tire pressure & tire condition check Fluid inspection Fastener & safety inspection General wash/wipe down 10% Off OEM Service Kits Popular Showroom Detail Package Starting at $149 ATV/UTV Starting at $249.99+ Full foam wash Degreasing treatment Wheel & tire cleaning","Retail/service evidence without positive rental signal."
"no_rentals","triaged→no_rentals","278","Soaring Ranch","https://www.soaringranch.com/","","","high","Modern shopping venue (grocery, hardware, brewery, spa); not a gear-rental operator. Category was keyword-hallucinated.","Patch: mechanically auto-triaged on a keyword false-positive (venue/park/product); no gear rental."
"no_rentals","","279","North Tahoe Cruises - Tahoe Gal","http://www.tahoegal.com/","","","medium","North Tahoe Cruises - Tahoe Gal http://www.tahoegal.com/ North Tahoe Cruises - Tahoe Gal Laid-back boat tours offering lunch, dinner, brunch and sunset rides.","Retail/service evidence without positive rental signal."
"no_rentals","","282","Flip's Boats","http://flipsboats.com/","","","medium","Flip's Boats http://flipsboats.com/ Flip's Boats Flip's Boats service establishment https://www.flipsboats.com/ Flip's Boats 0 Skip to Content Flip's Boats Reserve Your Charter About Us Contact Us Photos Open Menu Close Menu Flip's Boats Reserve Your Charter About Us Contact Us Photos Open Menu Close Menu Reserve Your Charter About Us Contact Us Photos Experience Lake Tahoe Private Boat Charters & Tours Reserve Your","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","283","Sierra Motorcycle Supply","http://www.shopbetamotorcycle.com/","","","medium","Search Log in Sign up Cart ( 0 ) Check Out Sierra Motorcycle Supply SIERRA MOTORCYCLE SUPPLY Top 3 Beta USA Dealership 2021-2025 ""We specialize in CUSTOMER SERVICE .” Menu New Products Special Pricing Alpinestars Arai Helmets AS3 Performance AXP Racing Beta Apparel & Accessories Beta Shop by Model + Beta Alp Beta 125RR Beta 125RR (20-) Beta 125RR-S Beta 200RR Beta 200RR (20-) Beta 300RR|250RR (13-19) Beta 300RR|250RR","Retail/service evidence without positive rental signal."
"no_rentals","","285","Kj's Watersports Lake Tahoe","http://www.kjswatersports.com/","","","medium","We do offer 1hr sessions with limited availability, so please reach out to see if we can accommodate you.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","286","FishAndSave","http://www.fishandsave.com/","","","medium","Accessories Pro Shop Pro Shop Freshwater Saltwater Bass Fly Fishing Clearance Jansen Tackle Home Bandit Lures Badonk-A-Donk "" class=""product-gallery--loaded-image"" > "" class=""product-gallery--loaded-image"" > "" class=""product-gallery--loaded-image"" > "" class=""product-gallery--loaded-image"" > Click to expand Tap to zoom Bandit Lures Badonk-A-Donk by Bomber Lures No reviews Availability: Out of stock Availability: Out o","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","291","Bio Bio Expeditions Worldwide","https://bbxrafting.com/","","","medium","Better yet, we work hard to… Read article April 22, 2026 Whitewater Rafting Classes Explained: From Gentle Currents to Wild Patagonia Rapids Understanding Whitewater Rafting Classes (Class I–V) Before You Take on the Futaleufú River There’s a question we often hear: “What do whitewater rafting classes actually mean?” If you’ve been… Read article January 19, 2026 Fitness for Rafting Trips: How to Prepare Fitness for r","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","294","Tahoe Fly Fishing Outfitters","http://www.tahoeflyfishing.com/","","","medium","We specialize in ‘catch & release’ fly fishing for both walk & wade and lake fishing.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","295","Captain Jack's Tahoe","http://www.captainjackstahoe.com/","","","medium","Please let us know each riders size and ability so we can have the proper equipment prepared for your charter.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","triaged→no_rentals","296","Riverview Sports Park","http://www.tdrpd.org/riverview-sports-park","","","high","Green-space sports park (playground, BMX track, bocce); a park, not a gear renter.","Patch: mechanically auto-triaged on a keyword false-positive (venue/park/product); no gear rental."
"no_rentals","","297","Mountain Hardware and Sports Incline","http://www.acehardware.com/store-details/18283?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18283","","","medium","Handyman Service is currently not available in your area.","Retail/service evidence without positive rental signal."
"no_rentals","needs_review→no_rentals","298","Blue Sun Boat Rentals","","","","high","Blue Sun Boat Rentals (Incline Village) was an open-bow/pontoon boat rental, but is now listed CLOSED (Yelp, June 2026).","Patch: resolved via live web search (charter or closed)."
"no_rentals","","299","Club Champion","https://clubchampion.com/locations/reno?utm_source=gbp&utm_medium=local&utm_campaign=gbp&utm_term=gbp_Reno","","","medium","Arccos Best Grips Callaway Evnroll Vice Golf Miura OBAN P2 Traxion Vice Golf VA composites Veylix Mitsubishi Edel ProjectX Aerotech Toulon Newton Golf Shafts LAB Golf 2Thumb PRGR Wilson Staff Axis1 Titleist SwitchGrips Garsen Homna Mizuno Kinetixx Cleveland Odyssey SuperStroke Sacks Parente No1 Lamkin PXG BGT True Temper Accra Ben Hogan Winn Golf Pride Aldila Srixon Nippon XXIO LA Golf Bloodline TourEdge TaylorMade K","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","301","Cruz Entertainment","https://cruzentnv.com/","","","medium","Cruz Entertainment https://cruzentnv.com/ Cruz Entertainment Cruz Entertainment point_of_interest service establishment https://cruzentnv.com/ Top Reno Wedding DJ Near Me | Cruz Entertainment DJ Company SERVICES EXPERIENCE CONTACT HIRING LOGIN CRUZ ENTERTAINMENT Top Reno Wedding DJ Services For Your Event DJ | SOUND | HOSTING | LIGHTING | PHOTO BOOTH | VISUALS CHECK AVAILABILITY Trusted By Thousands Of Clients HOME S","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","304","Olympic Bootworks","http://olympicbootworks.com/","","","medium","Olympic Bootworks http://olympicbootworks.com/ Olympic Bootworks Ski shop and boot-repair specialist with a focus on custom fittings, socks and orthotics.","Retail/service evidence without positive rental signal."
"no_rentals","","305","Eastern Sierra Feed","http://www.easternsierrafeed.com/","","","medium","Eastern Sierra Feed http://www.easternsierrafeed.com/ Eastern Sierra Feed Eastern Sierra Feed sporting_goods_store manufacturer supplier store food point_of_interest service establishment https://www.easternsierrafeed.com/ Eastern Sierra Feed & Farm Supply | Feed & Pet Store in Gardnerville | Shop Now Eastern Sierra Feed 1245 Waterloo Lane Gardnerville NV 89410 Open today from (775) 782 - 3143 All Sign in Wishlist 0","Retail/service evidence without positive rental signal."
"no_rentals","","306","TheTahoeVapory","http://www.thetahoevapory.com/","","","medium","SHOP NOW The Tahoe Vapory is in accordance with the United States Pact Act, please email or call 775-580-6555 about any nicotine or vape products!","Retail/service evidence without positive rental signal."
"no_rentals","","308","The WheelHouse","http://www.wheelhousecc.com/","","","medium","Please prove that you are human by solving the equation * Recent Posts GRAND OPENING!","Retail/service evidence without positive rental signal."
"no_rentals","","309","Zumiez","https://www.zumiez.com/stores/us222?utm_source=google+my+business&utm_medium=organic&utm_campaign=store+locations","","","medium","Zumiez https://www.zumiez.com/stores/us222?utm_source=google+my+business&utm_medium=organic&utm_campaign=store+locations Zumiez Chain retailer offering trendy, brand-name clothing & shoes, plus gear for skate- & snowboarders.","Retail/service evidence without positive rental signal."
"no_rentals","","311","Gilligans Guide Service","http://www.gilligansguideservice.com/","","","medium","Please read these Terms of Service carefully before accessing or using our website.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","triaged→no_rentals","312","Hoop Northern Nevada","https://www.hoopnorthernnevada.com/","","","high","Basketball/sports facility; not a RADvisor gear-rental operator. Category was keyword-hallucinated.","Patch: mechanically auto-triaged on a keyword false-positive (venue/park/product); no gear rental."
"no_rentals","","316","Testa Motorsports","https://testamotorsports.com/","","","medium","Please fill out the form below if you would like us to order a part for you!","Retail/service evidence without positive rental signal."
"no_rentals","","319","Double Down Guide Service","http://doubledowntahoe.com/","","","medium","We currently have the biggest catch on the lake in the past few years, 25 lb 43"" lake trout.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","320","Wingfield Ace Hardware","http://www.acehardware.com/store-details/18349?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18349","","","medium","Handyman Service is currently not available in your area.","Retail/service evidence without positive rental signal."
"no_rentals","","321","Matt Heron Fly Fishing","http://mattheronflyfishing.com/","","","medium","Please fill out the form to the best of your ability at this time.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","322","Carson City Bike Shop Concept E-Bikes","https://carsoncitybikeshop.com/","","","medium","Our goal is to provide a complete cycling solution for customers in Carson City, whether you're purchasing a new eBike or servicing your current ride.","Retail/service evidence without positive rental signal."
"no_rentals","triaged→no_rentals","325","Bijou Municipal Golf Course","https://cityofslt.us/267/Golf-Course","","","high","Municipal 9-hole golf course; golf is not a RADvisor category and category was keyword-hallucinated.","Patch: mechanically auto-triaged on a keyword false-positive (venue/park/product); no gear rental."
"no_rentals","","326","Surefoot","https://www.surefoot.com/locations/palisades-tahoe","","","medium","I&#x27;ve skied with pain for over 15 years trying multiple boot options with different boot fitters.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","328","Reel-Lentless Fishing Charters","http://reellentless.com/","","","medium","Reel-Lentless Fishing Charters http://reellentless.com/ Reel-Lentless Fishing Charters Personalized excursions on a clean vessel for Mackinaw, rainbow and trout fishing.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","329","Rack 2 Roam","https://www.rack2roam.com/","","","medium","Rack 2 Roam https://www.rack2roam.com/ Rack 2 Roam Shop supplying bicycle, ski, kayak and cargo racks, plus install services.","Retail/service evidence without positive rental signal."
"no_rentals","","330","The Spa and Sauna Co. - Carson City","https://spaandsauna.com/locations-s-carson-st-carson-city/","","","medium","Locations 844-314-0751 Specials Ask an Expert Your Perfect Hot Tub Shop Online Store Hot Tubs Hot Tubs Overview Hot Tub Finder Find the Perfect Hot Tub Used Hot Tubs Replacement Hot Tub Covers Used Hot Tub Covers Water Care Salt Water Hot Tubs FreshWater IQ Hot Tubs Trade-In Appraisal Hot Tub Pricing Apply for Convenient Financing Today Swim Spas Swim Spas Overview Find the Perfect Swim Spa Endless Pools Fitness Syst","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","333","High Sierra Power Sports","https://highsierrapowersports.com/","","","medium","They also highlight the transparent pricing, fair deals, and efficient process for consignments and purchases.","Retail/service evidence without positive rental signal."
"no_rentals","","335","On Tahoe Time","http://ontahoetime.com/","","","medium","If you wish to have a sign customized, please order through primary product.","Retail/service evidence without positive rental signal."
"no_rentals","","337","Sierra Wake Surf","http://sierrawakesurf.com/","","","medium","Sierra Wake Surf http://sierrawakesurf.com/ Sierra Wake Surf Sierra Wake Surf service establishment https://www.sierrawakesurf.com/ HOME | Sierra Wake Surf | Wake Surf and Wakeboard Charters and Lessons top of page HOME ABOUT SERVICES CONTACT US FAQ&#x27;S LUXURY WAKESURF CHARTERS Built for those who expect more We offer luxury wakesurf and wakeboard charters in the Truckee Tahoe area, led by a local, licensed captai","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","triaged→no_rentals","338","Golf NV","http://www.golfnvreno.com/?y_source=1_NjQyMTg0MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","","","high","Golf shop/simulators (clubs, balls, shoes); golf is not a RADvisor category. Category was keyword-hallucinated.","Patch: mechanically auto-triaged on a keyword false-positive (venue/park/product); no gear rental."
"no_rentals","","339","Sun Valley Regional Park","https://www.washoecounty.gov/parks/parks/park_directory_pages/north_region/sun_valley_regional_park.php","","","medium","park tourist_attraction point_of_interest establishment https://www.washoecounty.gov/parks/parks/park_directory_pages/north_region/sun_valley_regional_park.php Sun Valley Regional Park - Washoe County --> --> Skip to content Living Here Doing Business Health &amp; Safety Homes &amp; Property Your Government All Departments &#160; &#160; &#160; &#160; Washoe County, NV Menu Living Here Get Involved Library System Park","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","340","Legacy Sports International","https://www.legacysports.com/","","","medium","Do not let selfish men or greedy interests skin your country of its beauty, its riches or its romance.” THEODORE ROOSEVELT Close product quick view Title CONTACT US TODAY 4674 Aircenter Circle Reno, NV 89502 TOLL FREE: 1-800-553-4229 DIRECT: 1-775-828-0555 FAX: 1-775-828-0565 OUR BRANDS HOWA POINTER CITADEL NIKKO STIRLING ACCESSORIES RESOURCES FAQ Videos Magazine Features Catalog Request 2025 Catalog Product Manuals","Retail/service evidence without positive rental signal."
"no_rentals","","341","Soccer City","https://soccercityteam.com/","","","medium","https://soccercityteam.com/shop/ Shop &#8211; Soccer City Team Home About Us Catalogs Adidas Diadora Hummel Joma Kwik Goal New Balance Nike Men Nike Women Puma Umbro Club Sale Inquiry Contact Us Home About Us Catalogs Adidas Diadora Hummel Joma Kwik Goal New Balance Nike Men Nike Women Puma Umbro Club Sale Inquiry Contact Us Blog Soccer City Team Shop Shop Soccer City Team Shop Showing 1 9 of 12 results Default sorti","Retail/service evidence without positive rental signal."
"no_rentals","","342","Satori Dancewear","http://www.satoridancewear.com/","","","medium","​ ​ ​ If you don't see a time that works for you on our schedule, please complete the Request an Appointment form on this page or feel free to call or text us at 775-830-9217 we'll do our best to find a time that fits your needs!","Retail/service evidence without positive rental signal."
"no_rentals","","343","Bike Habitat","http://bikehabitat.com/","","","medium","TECHS AND FEATURES - ALUXX ALUMINUM TECHNOLOGY This Performance level frame material features 6061 alloy with single-butted tubes to produce strong, lightweight framesets for a variety of different bikes and riding styles.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","344","Alpenthrow","http://alpenthrow.com/","","","medium","All groups are different, but the learning process generally takes between 10-15 minutes depending on the size of the group.","Retail/service evidence without positive rental signal."
"no_rentals","","345","SuperPawn","https://www.firstcash.com/","","","medium","To learn more about how we use cookies and how to change your cookies settings if you do not want cookies on your computer, please see our Privacy Policy.","Retail/service evidence without positive rental signal."
"no_rentals","","346","Tahoe Gear Exchange","http://tahoegearexchange.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10809489412462484824","","","medium","if you want to keep all selected items in your cart, please confirm.","Retail/service evidence without positive rental signal."
"no_rentals","","347","Early 90's Coffee","https://early90scoffee.com/","","","medium","Get in Touch Your First Name Please Your Email Address* Your Message Here* Send Your Message Now We’d love to hear from you!","Retail/service evidence without positive rental signal."
"no_rentals","","348","Shirt Off My Back","http://shirtoffmyback.com/","","","medium","Please read these Terms of Service carefully, as they include important information about your legal rights and cover areas such as warranty disclaimers and limitations of liability.","Retail/service evidence without positive rental signal."
"no_rentals","","351","The Wedge at South Valleys Disc Golf Course","https://udisc.com/courses/the-wedge-80bC","","","medium","· Terms · Privacy https://udisc.com/courses?latitude=39.400109&amp;longitude=-119.759895&amp;services=isDogFriendly Disc Golf Courses | UDisc UDisc Logo Play Learn Grow disc golf Log in Open main menu Courses View map 25 miles Recommended Difficulty Best Length Courses Cost Services Accessibility Disc golf courses Lizard Peak Sun Valley, Nevada 40 4.3 Easy – Hard Est.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","352","Custom Boat & Marine","http://www.customboat.com/","","","medium","Visit Us Toggle navigation Home New Boats Pre-Owned Boats Services Financing Financing Pre-Qualify Form Boat Brands Boat Brands Bayliner Sea Ray Hewes Craft Mercury Marine HeyDay Godfrey Factory Promotions Map & Hours Places to Boat About Us About Us Contact Us Lake Inventory family fun&#xD;&#xA;in the sun Explore Northern Nevada&#x27;s Most Complete Boat Dealership New Boats Explore Pre-Owned Explore Services Explor","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","353","Sierra Boat Company","https://sierraboat.com/","","","medium","We then give the boat a water test to make sure it is performing properly before we release it to the customer.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","355","Nor-Cal Charters","http://www.fishingintahoe.com/","","","medium","Understand Current and Tide Effects For those engaging in fishing tours in areas with significant currents or tides, understanding their effects is crucial.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","356","Victory Bowling Services LLC","https://victorybowlingservices.com/","","","medium","Victory Bowling Services LLC https://victorybowlingservices.com/ Victory Bowling Services LLC Bowling supply store at the Grand Sierra Resort and Casino offering equipment plus coaching and drilling services.","Retail/service evidence without positive rental signal."
"no_rentals","","357","Huntnhouse Archery Center","http://www.huntnhouse.com/","","","medium","Close Close HOT NEW ITEMS View all Rook 80 Early Season Pant Regular price $99 View Easton - 5.0 Match Grade Shafts Regular price $262.99 Sale price $225.99 Sale View DCA Super Sabre Mini 2.00"" Vanes - 40pk Regular price $21.99 View HAMSKEA - R7 - Arrow Rest Regular price $329.99 View Order ONLINE or Visit Our Pro Shop 4690 LONGLEY LANE #20 RENO, NEVADA SHOP HOURS - 10:00a to 6:00p Tuesday - Friday 10:00a to 4:00p Sa","Retail/service evidence without positive rental signal."
"no_rentals","triaged→no_rentals","358","Talents Athletic Center","http://talentsathleticcenter.com/","","","high","Indoor athletic center (soccer, flag football); not a gear-rental operator. Category was keyword-hallucinated.","Patch: mechanically auto-triaged on a keyword false-positive (venue/park/product); no gear rental."
"no_rentals","","360","Tahoe Pontoon Charters","http://tahoepontooncharters.com/","","","medium","Tahoe Pontoon Charters http://tahoepontooncharters.com/ Tahoe Pontoon Charters Tahoe Pontoon Charters tour_agency travel_agency service establishment https://tahoepontooncharters.com/ tahoepontooncharters.com Click here to enter","Retail/service evidence without positive rental signal."
"no_rentals","","361","Primetime Fishing and Charters","https://primetimelaketahoe.com/","","","medium","Please pay the Captain directly, the day of your charter, cash,venmo or zelle.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","362","11 Eleven Tactical USA, LLC","https://shop.11eleventacticalusa.com/","","","medium","11 Eleven Tactical USA, LLC https://shop.11eleventacticalusa.com/ 11 Eleven Tactical USA, LLC 11 Eleven Tactical USA, LLC sporting_goods_store store point_of_interest establishment https://shop.11eleventacticalusa.com/ 11 Eleven Tactical USA, LLC News Contact Us 0 All Products Rifles Handguns Shotguns Suppressors / NFA Law Enforcement Knives Optics Magazines Ammo Parts & Gear Black Powder N/A Fishing Lower Receivers","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","364","Dragon Spring","http://www.dragonspringreno.com/","","","medium","sporting_goods_store store health point_of_interest establishment https://www.dragonspringreno.com/ Dragon Spring Reno Search this site Embedded Files Skip to main content Skip to navigation Dragon Spring Reno Asian Artworks - Martial Arts - Fine Teas Est.","Retail/service evidence without positive rental signal."
"no_rentals","","365","L.A.G. Tactical Inc","http://www.lagtactical.com/","","","medium","Removable hook back panel attaches securely inside CCW bags with loop fabric lining Unique triangular shape gives full support of the firearm while allowing room for the thumb during the draw Ambidextrous, symmetrical design allows lefties to move hardware to the other side of the holster Optics ready for all RMR red dot sights Adjustable retention with one Phillips head screw Multiple holes allow for customization a","Retail/service evidence without positive rental signal."
"no_rentals","","366","North Tahoe Marina","http://www.northtahoemarina.com/","","","medium","North Tahoe Marina http://www.northtahoemarina.com/ North Tahoe Marina North Tahoe Marina marina store supplier point_of_interest service establishment https://www.northtahoemarina.com/ Home North Tahoe Marina Tahoe Vista, CA (530) 546-8248 In Tahoe Vista, California, North Tahoe Marina is the premiere full service marina on Lake Tahoe.","Retail/service evidence without positive rental signal."
"no_rentals","","367","Current Fly Fishing","https://www.currentflyfishing.com/","","","medium","Current Fly Fishing https://www.currentflyfishing.com/ Current Fly Fishing Fishing guide service offering fly-fishing instruction on the Truckee River and other regional waters.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","368","Nevada Spas & Billiards","https://nvspas.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","","","medium","Nevada Spas & Billiards https://nvspas.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp Nevada Spas & Billiards Spa that also stocks pools and billiard tables for homes and businesses.","Retail/service evidence without positive rental signal."
"no_rentals","","370","GBrakes","http://www.gbrakes.com/","","","medium","Shop All Products Custom Orders Shop by Category Premium braking components for every motorcycle application Brake Rotors Floating & fixed designs Shop Now Brake Pads Sintered & organic compounds Shop Now Brake Lines Stainless steel braided Shop Now Brackets CNC machined adapters Shop Now Clutch Lines Performance hydraulic lines Shop Now Shop by Ride Type Find the right brakes for your riding style V-Twin Harley-Davi","Retail/service evidence without positive rental signal."
"no_rentals","","372","Silver and Blue Outfitters","http://www.silverandblueoutfitters.com/","","","medium","Powered by Shopify Cart 0 Your cart is currently empty.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","373","Snap Set Studios","https://www.snapsetstudios.com/","","","medium","Snap Set Studios https://www.snapsetstudios.com/ Snap Set Studios Snap Set Studios service establishment https://www.snapsetstudios.com/ HOME | Snap Set Studios top of page HOME ABOUT US PACKAGES BACKDROPS RESERVE YOUR DATE CONTACT US Because Your Event Deserves to Feel Iconic Snap Set Studios brings a luxury, elevated photo booth experience that transforms weddings and events into unforgettable celebrations.","Retail/service evidence without positive rental signal."
"no_rentals","","374","Hope Valley Sno-Park","https://ohv.parks.ca.gov/?page_id=23053","","","medium","Hope Valley Sno-Park https://ohv.parks.ca.gov/?page_id=23053 Hope Valley Sno-Park Hope Valley Sno-Park parking_lot parking transportation_service point_of_interest service establishment https://ohv.parks.ca.gov/ OHMVR Division About Us Contact Us Parks Home OHV Home About Us Mission Statement FAQs Planning Publications / Reports Winter Recreation Contact Information OHV Safety Week SVRAs Carnegie SVRA Clay Pit SVRA E","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","375","Lee Joseph Inc. Swim Pool & Spa Supply","http://www.leejosephpools.com/","","","medium","Every pool and spa is different and you can trust the Lee Joseph team to be responsive and accurate from installation to inspections and beyond.","Retail/service evidence without positive rental signal."
"no_rentals","","376","Scotty's Sportfishing","https://scottyssportfishingllc.com/","","","medium","Scotty's Sportfishing https://scottyssportfishingllc.com/ Scotty's Sportfishing Scotty's Sportfishing People say this fishing charter offers excellent fishing opportunities, with many catching their limit of fish, and provides a comfortable, clean boat with a restroom.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","377","Fallen Leaf Lake Association","","","","low","Fallen Leaf Lake Association Fallen Leaf Lake Association Fallen Leaf Lake Association association_or_organization marina point_of_interest service establishment","Retail/service evidence without positive rental signal."
"no_rentals","","378","Lake Tahoe Fishing Trips and Pyramid Lake Fishing Trips","https://www.laketahoefishingtrips.com/","","","medium","Lake Tahoe Fishing Trips and Pyramid Lake Fishing Trips https://www.laketahoefishingtrips.com/ Lake Tahoe Fishing Trips and Pyramid Lake Fishing Trips Lake Tahoe Fishing Trips and Pyramid Lake Fishing Trips fishing_charter point_of_interest establishment https://www.laketahoefishingtrips.com/ Local Fishing Guide | Pyramid Lake Fishing Trips & Lake Tahoe Fishing Trips Home Meet the Guide Services Lake Tahoe Fishing Ch","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","379","Long Ride Shields","https://longrideshields.com/","","","medium","Long Ride Shields https://longrideshields.com/ Long Ride Shields Long Ride Shields auto_parts_store car_repair store point_of_interest service establishment https://www.longrideshields.com/ Long Ride Shields Makers of Harley-Davidson Replacement Windshields LONG RIDE SHIELDS Skip to content Country United States (USD $) Åland Islands (EUR €) Albania (ALL L) Algeria (DZD د.ج) Andorra (EUR €) Angola (USD $) Anguilla (X","Retail/service evidence without positive rental signal."
"no_rentals","","381","Captain Chris' Fishing Charters","http://www.tahoefishingcharters.com/","","","medium","Charter Rates Rates change from season to season; please call for a price quote.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","382","Nevada Home Fitness","http://nevadahomefitness.com/","","","medium","Nevada Home Fitness http://nevadahomefitness.com/ Nevada Home Fitness Nevada Home Fitness sporting_goods_store store point_of_interest establishment https://www.nevadahomefitness.com/ NEVADA HOME FITNESS 0 Skip to Content RESIDENTIAL Treadmills Ellipticals Bikes Strength Other Cardio COMMERCIAL Commercial Treadmills Commercial Ellipticals Commercial Bikes Commercial Strength Commercial Other Cardio RECOVERY Massage C","Retail/service evidence without positive rental signal."
"no_rentals","","383","Bikes Etc","http://misfitsports.com/","","","medium","Some of the BMX brands we currently carry are, S&M, Profile, Bassett, Kink, FIT Bike Co, SE Bikes, Technique, Sunday, Cult, Odyssey, ODI, Verde, Profile, TNT, Insight, MCS, and more.","Retail/service evidence without positive rental signal."
"no_rentals","triaged→no_rentals","384","Ridgeline Park","https://www.yourtahoeplace.com/parks-recreation/outdoor-recreation/parks-fields","","","high","Municipal park; not a gear renter. The four categories were keyword-hallucinated.","Patch: mechanically auto-triaged on a keyword false-positive (venue/park/product); no gear rental."
"no_rentals","","386","ODM Defense","http://www.odmdefense.com/","","","medium","For current and former LE/Mil, 1st Responders, It’s $10.00 for per firearm.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","","388","Tahoe Yacht Club","http://www.tahoeyc.com/","","","medium","Contact Secondary address Documents Family Related Members Boats Related boats Date Time Event Details Done Today {{ calendarTitle }} {{ calendarTitle_noYear }} {{ view_preference }} Month Week Day {{ day }} All day {{ day }} {{ current_date.clone().startOf(""week"").add(index, ""day"").date() }} {{ slot.event.title }} {{ formatHour( hour - 1 ) }} https://tahoeyc.com/login?next=https%3A%2F%2Ftahoeyc.com%2Frentals&msg=Ple","Retail/service evidence without positive rental signal."
"no_rentals","triaged→no_rentals","389","Incline Bike Park","http://www.yourtahoeplace.com/parks-recreation/outdoor-recreation/community-bike-park","","","high","Public bike park at a rec center; no gear rental (bring your own bike). Categories were keyword-hallucinated.","Patch: mechanically auto-triaged on a keyword false-positive (venue/park/product); no gear rental."
"no_rentals","","391","Blue Warrior Cruises Lake Tahoe","https://laketahoe.cruises/","","","medium","​ We specialize in our Lake Tahoe cruises that provide one-of-kind sightseeing boat tours, as well as daytime and sunset cruises that enable our guests to experience Lake Tahoe from the unique perspective of being directly on the sapphire-blue water.","Guided, lesson, charter, or tour model without independent rental evidence."
"no_rentals","triaged→no_rentals","393","North Tahoe Lions Club Disc Golf Course","https://www.yourtahoeplace.com/parks-recreation/outdoor-recreation/disc-golf-course","","","high","Disc golf course; players bring/buy their own discs — the course does not rent gear.","Patch: mechanically auto-triaged on a keyword false-positive (venue/park/product); no gear rental."
"no_rentals","","394","Win's Wheels, Inc.","https://winswheels.com/","","","medium","Monday – Friday 9am – 5pm Saturday - Sunday Closed 933 Mica Drive, Suite 9, Carson City, NV 89705 win@winswheels.com (775) 392-0195 https://www.winswheels.com/product-lines Product Lines Win's Wheels 0 Skip to Content Services Product Lines About Gallery Contact Open Menu Close Menu Services Product Lines About Gallery Contact Open Menu Close Menu Services Product Lines About Gallery Contact Product Lines absoluteBLA","Retail/service evidence without positive rental signal."
