place_id,name,rental_signal,matched_tiers,matched_activities,match_pairs,rating,user_rating_count,business_status,primary_type,website,source_url,phone,address,lat,lng,matched_anchors,matched_terms,last_verified
ChIJN35ie_RXwVQRcPPirsZNni0,Jody Smith Guide Services,true,core,outfitter,3,5,9,OPERATIONAL,Fishing Charter,http://jodysmithguideservice.com/,https://maps.google.com/?cid=3287150293760013168&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(541) 643-6258,"3043 Henderer Rd, Elkton, OR 97436, USA",43.6433878,-123.6227765,incline-village; tahoe-city; verdi,guide service outfitter,2026-06-21
ChIJMzHD6VJnhYARUr2Md4ipdnk,Deep Blue Adventures,true,core; experience,scuba,20,5,9,OPERATIONAL,Sporting Goods Store,https://deepbluescuba.org/,https://maps.google.com/?cid=8752369329427496274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(925) 289-7660,"5775 Pacheco Blvd, Pacheco, CA 94553, USA",37.984301099999996,-122.06741669999998,donner-summit; hope-valley-s; incline-village; kings-beach; kirkwood; south-lake-tahoe; tahoe-city; truckee; verdi; zephyr-cove,dive shop; scuba diving,2026-06-21
ChIJseh2nhSN0lQRpWdqO2d4qoY,Scuba Diver LLC,true,core; experience,scuba,5,5,9,OPERATIONAL,School,https://www.facebook.com/profile.php?id=100082146355331,https://maps.google.com/?cid=9703700731896948645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(503) 505-8903,"3868 La Mesa Ave, Shasta Lake, CA 96019, USA",40.677833799999995,-122.3778712,donner-summit; truckee; verdi,dive shop; scuba diving,2026-06-21
ChIJHzkqZcaPj4AR869aFgVVg2s,The Mountain Archery Range,true,gap,archery,8,5,9,OPERATIONAL,Sports Activity Location,http://www.themountainarcheryrange.com/,https://maps.google.com/?cid=7747129264345624563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(510) 214-2057,"13592 Lake Chabot Rd, San Leandro, CA 94577, USA",37.7276358,-122.12165389999998,donner-summit; hope-valley-s; kings-beach; kirkwood; south-lake-tahoe; tahoe-city; truckee; verdi,archery range,2026-06-21
ChIJcYv34f2imYARTFNk7shoRdw,DDC Racing (Delaney Drive Components),true,core,cycling,3,5,9,OPERATIONAL,Auto Parts Store,http://www.ddcracing.net/,https://maps.google.com/?cid=15872207673939481420&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 250-8489,"2888 Hot Springs Dr, Minden, NV 89423, USA",39.0480447,-119.74361549999999,carson-city; carson-valley-e; gardnerville,bike shop,2026-06-21
ChIJEXU9NRkLmYAR3wxdjo3xn0E,L&N Party Rentals,true,core,camping,10,5,9,OPERATIONAL,Banquet hall,,https://maps.google.com/?cid=4728763724043455711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 230-5254,"1770 Dori Wy, Carson City, NV 89706, USA",39.1771131,-119.7398753,carson-city; carson-valley-e; gardnerville; hope-valley-s; incline-village; kings-beach; south-lake-tahoe; tahoe-city; virginia-city; zephyr-cove,tent rental,2026-06-21
ChIJffjgxCuPmYARu_8tdozjXHE,Tahoe Tessie Trading Post,true,core,gear-shop,2,5,9,OPERATIONAL,Store,https://tahoetessietrading.com/,https://maps.google.com/?cid=8168654016560889787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 307-8618,"800 Emerald Bay Rd g, South Lake Tahoe, CA 96150, USA",38.917535099999995,-120.0110428,south-lake-tahoe; zephyr-cove,outdoor gear rental,2026-06-21
ChIJBVFIjxCPmYARx7hTuDwYGzM,Tahoe Yacht Cruises,true,core,pontoon; powerboat; river-tube; sailing,34,4.9,9,OPERATIONAL,Services,http://www.tahoeyachtcruises.com/,https://maps.google.com/?cid=3682563769375111367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 494-9222,"2435 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9341357,-120.00131669999999,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,boat charter; boat rental; catamaran rental; pontoon rental; river float rental; sailboat rental,2026-06-21
ChIJZ37pmCrnm4ARZSL7KmoQYw8,Tahoe Donner Bikeworks,true,core,cycling; ebike; mtb,80,4.9,9,OPERATIONAL,Services,https://www.tahoedonner.com/amenities/amenities/bikeworks/,https://maps.google.com/?cid=1108747981436953189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 582-9694,"15275 Alder Creek Rd, Truckee, CA 96161, USA",39.3635541,-120.2539303,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,bicycle rental; bike rental; bike shop; downhill bike park rental; ebike rental; electric bike rental; mountain bike rental; mountain bike rentals,2026-06-21
ChIJzeLBSt6HmIARLEtNvl5Z4Xs,Fallon On Ice,true,core; experience,ice-skate,15,4.9,9,OPERATIONAL,Tourist Attraction,https://www.fallonnevada.gov/fallononice/,https://maps.google.com/?cid=8926514199879568172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 423-4556,"10 S Carson St, Fallon, NV 89406, USA",39.474359799999995,-118.7785165,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; truckee; verdi; virginia-city; zephyr-cove,ice skate rental; ice skating rink,2026-06-21
ChIJcX4mQlSEhYARsfwMy91QR1U,Fine day for sailing charters,true,core,sailing,1,4.9,9,OPERATIONAL,Tour Agency,http://www.finedayforsailing.com/,https://maps.google.com/?cid=6144969130094951601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(415) 730-0849,"Galilee harbor, 300 Napa St, Sausalito, CA 94965, USA",37.86181070000001,-122.4888132,zephyr-cove,catamaran rental,2026-06-21
ChIJl8-H1OGPmYARSzMIQpKESLM,TahoeJetBoats,true,core,alpine-ski; canoe; kayak; pontoon; powerboat; pwc; sailing; wakeboard; watersports,110,4.6,9,OPERATIONAL,Services,https://www.tahoejetboats.com/,https://maps.google.com/?cid=12918721294820193099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"1046 Al Tahoe Blvd #18969, South Lake Tahoe, CA 96150, USA",38.9335135,-119.97437289999998,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,boat rental; canoe rental; jet ski rental; kayak rental; kayak rentals; kayak tours; lake toy rental; motorboat rental; personal watercraft rental; pontoon rental; sailboat rental; ski boat rental; ski rental; ski rentals; watersports rental; waverunner rental,2026-06-21
ChIJCcyG3hpwmYARrEh-q3-C4t0,The Bike Shop,true,core,alpine-ski; cycling; dirtbike; ebike; gear-shop; mtb,89,4.6,9,OPERATIONAL,Bicycle Shop,,https://maps.google.com/?cid=15988485111968319660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 831-3537,"800 Tahoe Blvd, Incline Village, NV 89451, USA",39.250715799999995,-119.96127059999999,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,bicycle rental; bike rental; bike shop; ebike rental; electric bike rental; motocross bike rental; mountain bike rental; mountain bike rentals; ski rentals; ski shop; sporting goods store,2026-06-21
ChIJCcDsdZjfm4AR9IZtywC9KAw,Hunter's Bigger Fish,true,gap,fishing-charter; fly-fishing; hunting,70,4.6,9,OPERATIONAL,Fishing Charter,http://huntersbiggerfish.com/,https://maps.google.com/?cid=876157938634163956&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 523-3018,"10858 Manchester Dr, Truckee, CA 96161, USA",39.3618805,-120.09969450000001,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,fishing charter; fishing guide; fly fishing guide; fly fishing outfitter; guided hunts; lake fishing charter,2026-06-21
ChIJAQAAAFBamYARDU3sBOHlO4M,"Sports Attack, LLC",true,core,gear-shop,1,4.6,9,OPERATIONAL,Manufacturer,http://sportsattack.com/,https://maps.google.com/?cid=9456404597207485709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 345-2882,"2805 US-40, Verdi, NV 89439, USA",39.51458530000001,-119.9534669,verdi,sporting goods store,2026-06-21
ChIJmScJ0foVnIARo8u1HBD-dPA,Portola Riverwalk Disc Golf Course,true,core,disc-golf,20,4.4,9,OPERATIONAL,Athletic Field,,https://maps.google.com/?cid=17326753011555748771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 832-4216,"197 E Riverside Ave, Portola, CA 96122, USA",39.810429,-120.4665138,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,disc golf rental; disc golf shop,2026-06-21
ChIJ5Sn_Sl97moARi5uKcOMcufk,Sierra Mountain Outdoors,true,core,backcountry-ski; backpacking; camping; climbing; gear-shop; outfitter,81,4.3,9,OPERATIONAL,Sporting Goods Store,,https://maps.google.com/?cid=17994445549306813323&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(209) 267-5909,"33 Main St, Sutter Creek, CA 95685, USA",38.39207,-120.80291880000001,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,adventure outfitter; backcountry ski rental; backpacking gear rental; camping equipment rental; camping gear rental; climbing gear rental; outdoor gear rental,2026-06-21
ChIJFSeYnGVgmYAR3R9sbDRUkdI,Truckee River Access,true,gap,fly-fishing,1,4.3,9,OPERATIONAL,Fishing Pier,,https://maps.google.com/?cid=15173001203721969629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"13877 Glenshire Dr, Truckee, CA 96161, USA",39.3539245,-120.12221419999997,verdi,fly fishing outfitter,2026-06-21
ChIJ342p8srfm4ARij5KU6LiwFE,Sawmill Lake Private Water Fly Fishing,true,gap,fishing-charter; fishing-gear; fly-fishing; hunting,57,4.2,9,OPERATIONAL,Fishing Charter,http://www.tahoeflyfishing.com/,https://maps.google.com/?cid=5890957499410562698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 541-8208,"500 Rd, Truckee, CA 96161, USA",39.2578062,-120.1119804,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,bait and tackle shop; fishing charter; fishing guide; fly fishing guide; fly fishing outfitter; guided hunts; lake fishing charter,2026-06-21
ChIJHbelJ3C-mYARTYqmyQ_KYp4,East Fork Carson River,true,gap,fly-fishing,1,4,9,,River,,https://maps.google.com/?cid=11412906574866713165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"East Fork Carson River, Nevada, USA",38.8913849,-119.7097029,gardnerville,fishing guide,2026-06-21
ChIJ5-rxdgI5mYARxyyQRkgGrz0,Rental Center at The Home Depot,true,core,gear-shop,2,3.9,9,OPERATIONAL,Services,https://www.homedepot.com/l/Spanish-Springs/NV/Sparks/89436/3313/rentals?emt=RCGoogleMaps,https://maps.google.com/?cid=4444778264729234631&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 626-3168,"4655 Galleria Pkwy, Sparks, NV 89436, USA",39.5779996,-119.742423,reno; sparks,outdoor equipment rental,2026-06-21
ChIJgY4A_K0am4AR9fsu1iq1PtM,23 Powersports,true,core,utv,3,3.2,9,OPERATIONAL,Store,https://23powersports.com/,https://maps.google.com/?cid=15221802986145512437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 415-0778,"1497 Grass Valley Hwy, Auburn, CA 95603, USA",38.9246268,-121.08514019999998,donner-summit; reno; zephyr-cove,rzr rental; utv rental,2026-06-21
ChIJFThm4a-PmYAR-6x777jSJvo,Lake Tahoe Boat Charters,true,core,pontoon; powerboat; sailing,56,5,8,OPERATIONAL,Services,https://tahoeboattours.com/,https://maps.google.com/?cid=18025326250330664187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 339-1574,"2435 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9352987,-120.00232639999999,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,boat charter; boat rental; catamaran rental; pontoon boat rental; pontoon rental; sailboat rental,2026-06-21
ChIJv6ioqcynm4ARJCt6DBmxaBY,All-Outdoors California Whitewater Rafting,true,core; experience,outfitter; rafting; river-tube,35,5,8,OPERATIONAL,Tour Agency,https://www.aorafting.com/?utm_source=gbp&utm_medium=organic&utm_campaign=foresthill-homepage,https://maps.google.com/?cid=1614735187553954596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(800) 247-2387,"5845 Sunset Dr, Foresthill, CA 95631, USA",39.019121299999995,-120.83243100000001,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,adventure outfitter; river float rental; river tubing rental; whitewater rafting,2026-06-21
ChIJCTkk5Oj7moAR2Hc9kLnOKdw,In The Chains Disc Golf,true,core,disc-golf,26,5,8,OPERATIONAL,Sporting Goods Store,https://www.discgolflive.com/,https://maps.google.com/?cid=15864438458773501912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 315-7551,"3266 Cimmarron Rd #42, Cameron Park, CA 95682, USA",38.6951055,-121.0011108,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,disc golf rental; disc golf shop,2026-06-21
ChIJ41zCOjuPmYARpdNalS_jld8,TahoeTrophyTrout,true,core; gap,fishing-charter; fly-fishing; hunting; powerboat,43,5,8,OPERATIONAL,Tour Agency,http://tahoetrophytrout.com/,https://maps.google.com/?cid=16111033035496543141&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 318-0791,"Tahoe Keys Marina & Yacht Club, 2433 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9302667,-120.00366929999998,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,boat charter; fishing charter; fishing guide; fly fishing guide; guided hunts; lake fishing charter,2026-06-21
ChIJ__-P0xBwmYARBwqqmQYJZvQ,Praxis Skis,true,core,alpine-ski; backcountry-ski; gear-shop; snowboard,78,5,8,OPERATIONAL,Sporting Goods Store,https://www.praxisskis.com/pages/customer-service/contact-us.html,https://maps.google.com/?cid=17610773316831414791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 413-9061,"848 Tanager St, Incline Village, NV 89451, USA",39.2477989,-119.95665679999999,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,alpine touring ski rental; backcountry ski rental; demo ski rental; ski rental; ski rentals; ski shop; snowboard rental; snowboard rentals; snowboard shop; splitboard rental; sporting goods store,2026-06-21
ChIJ-czLcgB7mYARDMTVL1KyqCQ,Desert Southwest Event Rentals of Lake Tahoe,true,core,camping,12,5,8,OPERATIONAL,Services,https://desertsouthwesteventrentals.com/,https://maps.google.com/?cid=2641557247512396812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 292-5602,"22 NV-28 #101B, Crystal Bay, NV 89402, USA",39.2283311,-120.00363279999998,carson-city; carson-valley-e; donner-summit; gardnerville; incline-village; kings-beach; south-lake-tahoe; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,tent rental,2026-06-21
ChIJR3SFUEwVk4ARKUZ8gwNZ7ZU,Oak Ridge Outfitters,true,gap,bird-hunting; hunting,20,5,8,OPERATIONAL,,https://oakridgeoutfittersinc.com/,https://maps.google.com/?cid=10803388952757421609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(559) 469-4442,"49311 CA-198, Coalinga, CA 93210, USA",36.133761,-120.61545900000002,carson-city; donner-summit; gardnerville; hope-valley-s; kings-beach; kirkwood; south-lake-tahoe; tahoe-city; truckee; verdi; zephyr-cove,guided hunts; hunting guide outfitter; upland bird hunting guide,2026-06-21
ChIJUT_hHyp7mYARB6k1aKJN7UQ,Fifth Element Healing Center,true,core; experience,scuba,9,5,8,OPERATIONAL,Wellness Center,https://www.5ehc.love/,https://maps.google.com/?cid=4966711323987912967&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 580-7760,"2600 Lake Forest Rd, Tahoe City, CA 96145, USA",39.1837677,-120.11648609999997,carson-city; carson-valley-e; donner-summit; gardnerville; incline-village; kings-beach; tahoe-city; truckee; zephyr-cove,dive shop; scuba diving,2026-06-21
ChIJY38wlfWtr0wRgrxFh3E4yzQ,Lateral Line Guide Service,true,gap,ice-fishing,1,5,8,OPERATIONAL,Fishing Charter,https://www.laterallineguideservice.com/,https://maps.google.com/?cid=3804196370496470146&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(207) 478-4744,"Main Rd, Eddington, ME 04428, USA",44.813226900000004,-68.6236292,tahoe-city,ice fishing guide,2026-06-21
ChIJw8H_AiLfm4AREgoERMP4snM,Tahoe Mountain Life,true,core; gap,alpine-ski; cycling; fishing-gear; gear-shop; snowshoe,6,5,8,OPERATIONAL,Clothing Store,https://tahoemountainsports.com/pages/tahoemountainlife/tahoemountainlife-3sqvjwrv,https://maps.google.com/?cid=8336999377759635986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 214-8593,"10120 Jibboom St #102, Truckee, CA 96161, USA",39.328304599999996,-120.18655419999999,donner-summit; truckee,bait and tackle shop; bike shop; ski shop; snowshoe rental; sporting goods store,2026-06-21
ChIJOfDb1Ev7mYARFqO7_-KyHVA,Mokelumne Wilderness,true,gap,hunting,1,5,8,OPERATIONAL,Nature Preserve,https://www.fs.usda.gov/r05/eldorado/wilderness/mokelumne-wilderness,https://maps.google.com/?cid=5772966985381683990&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Arnold, CA 95223, USA",38.583242399999996,-119.9796281,kirkwood,guided hunts,2026-06-21
ChIJY5R-7jOHgoARK6GErRO7Mn0,Red Bank Ale & Quail,true,gap,bird-hunting,10,4.9,8,OPERATIONAL,Sports Complex,http://www.redbankhunting.com/,https://maps.google.com/?cid=9021478696766447915&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 529-9435,"18875 Red Bank Rd, Red Bluff, CA 96080, USA",40.1167703,-122.3372848,donner-summit; hope-valley-s; incline-village; kings-beach; kirkwood; south-lake-tahoe; tahoe-city; truckee; verdi; zephyr-cove,upland bird hunting guide,2026-06-21
ChIJS8Y4sKNgmYARGjBvxkq-Wso,Mountain Magic Catering,true,core,camping,1,4.9,8,OPERATIONAL,Caterer,http://www.mountainmagiccatering.com/,https://maps.google.com/?cid=14581175971931435034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 412-1537,"401 W Lake Blvd, Tahoe City, CA 96145, USA",39.1598707,-120.14616500000001,tahoe-city,tent rental,2026-06-21
ChIJwxQ-A6atnoARmVcMrv1e3y8,Hallelujah Junction Wildlife Area,true,gap,hunting,1,4.8,8,OPERATIONAL,Wildlife Refuge,http://www.wildlife.ca.gov/Lands/Places-to-Visit/Hallelujah-Junction-WA,https://maps.google.com/?cid=3449580283228870553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Chilcoot, CA 96105, USA",39.6987883,-120.03069310000001,verdi,guided hunts,2026-06-21
ChIJuZS8zz_3mYARG7alCsHDeII,DiscWood Disc Golf Course,true,core,disc-golf,21,4.6,8,OPERATIONAL,Athletic Field,,https://maps.google.com/?cid=9401479456010647067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kirkwood, CA 95646, USA",38.689277,-120.07526469999999,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; south-lake-tahoe; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,disc golf rental; disc golf shop,2026-06-21
ChIJf8Mg-Da8nYARBI2ocxtL3Ng,Diamond Mountain Outfitters,true,core; gap,bird-hunting; hunting; outfitter,45,4.5,8,OPERATIONAL,,http://www.dmohunts.com/,https://maps.google.com/?cid=15626447388345404676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 249-0966,"471-220 Wingfield Rd, Susanville, CA 96130, USA",40.3689804,-120.6400107,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,guide service outfitter; guided hunts; hunting guide outfitter; upland bird hunting guide; waterfowl hunting guide,2026-06-21
ChIJmQmztYfFsYARxWhY7a_M3sU,Timberline Outfitters Guide Service,true,core; gap,bird-hunting; hunting; outfitter,33,4.3,8,OPERATIONAL,Sports Club,http://www.timberlineoutfittersnevada.com/,https://maps.google.com/?cid=14258058526274906309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 296-0600,"4105 Fitzhugh Creek, Ely, NV 89301, USA",39.6233749,-114.71238699999999,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,guide service outfitter; guided hunts; hunting guide outfitter; upland bird hunting guide; waterfowl hunting guide,2026-06-21
ChIJof15zDsLmYARzX1_Gbkqtxw,BNL Enterprises Guns and Ammo,true,core; gap,fishing-gear; gear-shop,4,4.1,8,OPERATIONAL,Sporting Goods Store,http://bnlllc.com/,https://maps.google.com/?cid=2069169528285134285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 461-0673,"301 Hackamore Way, Carson City, NV 89701, USA",39.1652878,-119.75631759999999,carson-city; carson-valley-e; virginia-city,bait and tackle shop; sporting goods store,2026-06-21
ChIJueHIZLaimoARP-ilepih7js,USTents,true,core,camping,1,4.1,8,OPERATIONAL,Suppliers,http://www.ustents.com/,https://maps.google.com/?cid=4318566768959678527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(209) 652-6616,"24231 Fuhrman Rd, Acampo, CA 95220, USA",38.207701,-121.13886499999998,kirkwood,camping equipment rental,2026-06-21
ChIJn62LLHMVmYARbArYbQtB6N4,Quiver Sports,true,core,alpine-ski; kayak; pwc; scuba; sup; watersports,39,4,8,OPERATIONAL,Clothing Store,http://www.quiversports.com/,https://maps.google.com/?cid=16062159588360194668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 686-6515,"8975 Double Diamond Pkwy, Reno, NV 89521, USA",39.4502823,-119.75124849999999,carson-city; carson-valley-e; incline-village; reno; sparks; verdi; virginia-city,SUP rental; dive shop; jet ski rental; kayak rental; kayak rentals; paddleboard rental; ski rental; ski rentals; ski shop; stand up paddleboard rental; watersports rental,2026-06-21
ChIJX0cOGO_nm4ARH3l3KlBHi54,Sugar Bowl Academy,true,core,nordic-ski,2,3.9,8,OPERATIONAL,,http://www.sbacademy.org/,https://maps.google.com/?cid=11424303289390823711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 269-7401,"815 Lupine Trail, Norden, CA 95724, USA",39.308071,-120.33585769999999,donner-summit; truckee,nordic ski center,2026-06-21
ChIJ92i-IzwDoYARGNNqsnZdI00,Secret Pass Outfitters,true,core; gap,bird-hunting; hunting; outfitter,50,3,8,OPERATIONAL,Park,https://secretpassoutfitters.com/,https://maps.google.com/?cid=5558389129486193432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 294-1662,"7450 Reno Hwy, Fallon, NV 89406, USA",39.499356399999996,-118.9015587,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,guide service outfitter; guided hunts; hunting guide outfitter; waterfowl hunting guide,2026-06-21
