place_id,name,rental_signal,matched_tiers,matched_activities,match_pairs,rating,user_rating_count,business_status,primary_type,website,source_url,phone,address,lat,lng,pure_service_area_business,matched_tile_count,matched_terms,matched_modes,last_verified,possible_duplicate_of,likely_irrelevant
ChIJRUwh9A8LmYARCx11z-qglYM,Rock Trax UTV,true,core,atv; utv,4,5,1,OPERATIONAL,Store,,https://maps.google.com/?cid=9481661520861797643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 350-7690,"A, 3180 Carmine St, Carson City, NV 89706, USA",39.1790719,-119.7325865,false,1,atv rental; quad rental; rzr rental; utv rental,standard,2026-06-24,,false
ChIJ225xDjbom4ARxusGQQfFoKM,Donner Summit Rentals,true,core; experience,alpine-ski; snow-tube; snowmobile,4,5,1,OPERATIONAL,Services,https://www.donnersummitrentals.com/,https://maps.google.com/?cid=11790640459402374086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 426-3106,"7206 Palisade Rd, Soda Springs, CA 95728, USA",39.308032,-120.38399500000001,false,1,ski rental; ski shop; sled rental; snowmobile rental,standard,2026-06-24,ChIJy1YKLu_nm4ARlxeebeSAsuQ,false
ChIJkxPrPu_nm4ARa-ZwiqhahAY,Minus 7,true,core,alpine-ski,1,5,1,OPERATIONAL,Store,,https://maps.google.com/?cid=469599941077034603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"California 96161, USA",39.31735320000001,-120.33025520000001,false,1,ski shop,standard,2026-06-24,,false
ChIJw_Tjd8Lfm4ARRSBYTM-AadM,Triple Cue Billiards | Pool Table Services & Repairs,true,core,gear-shop,1,5,1,OPERATIONAL,Sporting Goods Store,http://www.triplecuebilliards.com/,https://maps.google.com/?cid=15233848842384842821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(916) 542-1332,"11429 Donner Pass Rd, Truckee, CA 96161, USA",39.3257769,-120.2109485,false,1,sporting goods store,standard,2026-06-24,,false
ChIJWaaQMg7fm4ARA_g_GZQNbzw,CP Sno Motorsports,true,core,alpine-ski; cycling; gear-shop,3,5,1,OPERATIONAL,Sporting Goods Store,http://cyclepaths.com/cp-sno,https://maps.google.com/?cid=4354714294420502531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 386-2218,"10825 Pioneer Trail, Truckee, CA 96161, USA",39.3354704,-120.1809948,false,1,bike shop; ski shop; sporting goods store,standard,2026-06-24,ChIJKx4AZMvfm4ARYXTbCQnZlWk,false
ChIJaUPBIdPfm4AR68m0B8utOvM,Yardsale & Co.,true,core,gear-shop,1,5,1,OPERATIONAL,Thrift Store,https://loveyardsale.co/,https://maps.google.com/?cid=17526511987384961515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(925) 282-0711,"11209 Brockway Rd C106, Truckee, CA 96161, USA",39.321640099999996,-120.16287109999999,false,1,sporting goods store,standard,2026-06-24,,true
ChIJ18S2xD3gm4AR51gEoNrMs8Q,Brown Chicken Log Works,true,core,gear-shop,1,5,1,OPERATIONAL,Manufacturer,http://brownchicken.com/,https://maps.google.com/?cid=14173897691624659175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 582-1860,"12785 Greenwood Dr, Truckee, CA 96161, USA",39.3686856,-120.17573720000001,false,1,sporting goods store,standard,2026-06-24,,false
ChIJJ1bqK9BhmYAR0mLvJWN5JUo,Black Tie Adventure Rentals North Tahoe,true,core,atv; cycling; ebike; gear-shop; mtb,9,5,1,OPERATIONAL,Sporting Goods Store,https://www.blacktiesummer.com/north-tahoe/,https://maps.google.com/?cid=5342809999690130130&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 550-1092,"12219 Business Park Dr Ste 6, Truckee, CA 96161, USA",39.315624,-120.149323,false,1,atv rental; bike rental; bike shop; downhill bike park rental; ebike rental; mountain bike rental; outdoor equipment rental; outdoor gear rental; sporting goods store,standard,2026-06-24,,false
ChIJcSPRLpBgmYAREYSvBo1hns8,South Passage Outfitters,true,core,canoe; pontoon; powerboat,3,5,1,OPERATIONAL,Services,https://www.southpassageoutfittersllc.com/,https://maps.google.com/?cid=14960502270501815313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 842-8403,"15533 Chelmsford, Truckee, CA 96161, USA",39.358332999999995,-120.10079100000002,false,1,boat rental; canoe rental; pontoon rental,standard,2026-06-24,,false
ChIJFwH6MwBvmYARHxIqiPAyYlI,Tyrolian Downhill Mountain Bike Trail,true,core,mtb,1,5,1,OPERATIONAL,Park,,https://maps.google.com/?cid=5936363267485733407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"New Washoe City, NV 89704, USA",39.3012382,-119.919415,false,1,downhill bike park rental,standard,2026-06-24,,false
ChIJa0YAwPk_mYARlCZKYkApuyU,ACS Fitness Equipment,true,core,gear-shop,1,5,1,OPERATIONAL,Sporting Goods Store,,https://maps.google.com/?cid=2718812156551898772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 852-0300,"6465 S Virginia St, Reno, NV 89511, USA",39.4672628,-119.78668110000001,false,1,sporting goods store,standard,2026-06-24,,false
ChIJ9bZn8VI_mYARLJNT0MDJO5c,Nelle Porta Potty Rentals,true,core,gear-shop,1,5,1,OPERATIONAL,Services,,https://maps.google.com/?cid=10897525553319088940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 260-9897,"802 Kietzke Ln, Reno, NV 89502, USA",39.518408699999995,-119.78806039999998,false,1,outdoor equipment rental,standard,2026-06-24,,false
ChIJH6yP8PVHmYARVHTJTm11xnM,Legendary Bowling Services,true,core,gear-shop,3,5,1,OPERATIONAL,Sporting Goods Store,https://legendarybowling.com/,https://maps.google.com/?cid=8342484472084132948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(702) 487-2204,"300 University Wy, Reno, NV 89501, USA",39.5298106,-119.8132323,false,3,sporting goods store,standard,2026-06-24,,false
ChIJ_XOgTKNHmYARQ5f51RcNl2g,Forward Ski System,true,core,alpine-ski; gear-shop; snowboard,4,5,1,OPERATIONAL,Sporting Goods Store,,https://maps.google.com/?cid=7536506897453127491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(855) 384-5607,"345 Parr Cir, Reno, NV 89510, USA",39.572825,-119.81678389999999,false,2,ski shop; snowboard shop; sporting goods store,standard,2026-06-24,,false
ChIJ6QMF9AZBmYARE4uk6Y42qjg,Golf Lessons in Reno,true,core,gear-shop,2,5,1,OPERATIONAL,Sports School,http://www.golflessonsreno.org/,https://maps.google.com/?cid=4083135999597906707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 460-1327,"133 N Virginia St #1104, Reno, NV 89501, USA",39.5262295,-119.81343439999999,false,2,sporting goods store,standard,2026-06-24,,false
ChIJSZeyEoVAmYAR4R3w-L7T59o,S.c.u.b.a,true,core; experience,scuba,2,5,1,OPERATIONAL,Sports Activity Location,,https://maps.google.com/?cid=15773809037062184417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"98 E Grove St, Reno, NV 89502, USA",39.5005532,-119.79904210000001,false,1,dive shop; scuba diving,standard,2026-06-24,,false
ChIJTd9mm5rdi6kR6PV01YzawMA,Playa E-bike Rentals,true,core,cycling; ebike,2,5,1,OPERATIONAL,Services,,https://maps.google.com/?cid=13889341549222098408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 450-0334,,,,true,1,bike rental; ebike rental,service-area,2026-06-24,,false
ChIJC032vhNHmYARLYiOBRJZYU0,Reno City Portables - Porta Potty Rentals,true,core,camping,1,5,1,OPERATIONAL,Services,,https://maps.google.com/?cid=5575835747598895149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(725) 567-9819,"346 N Virginia St, Reno, NV 89501, USA",39.529539,-119.81368739999999,false,1,tent rental,standard,2026-06-24,,false
ChIJp2AAvRM_mYAR9tEkDpcdxlI,Giraffe Inc,true,core,camping,1,5,1,OPERATIONAL,Services,http://www.giraffeinc.com/,https://maps.google.com/?cid=5964487291113361910&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 329-8181,"3767 Mill St, Reno, NV 89502, USA",39.5168812,-119.76468249999998,false,1,tent rental,standard,2026-06-24,,false
ChIJ_XV9uEkE6EQRo8SnN7o-qi0,Battleborn Powersports,true,core,atv; utv,4,5,1,OPERATIONAL,Services,http://battlebornpowersports.com/,https://maps.google.com/?cid=3290511447266149539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 721-4620,,,,true,1,atv rental; quad rental; rzr rental; utv rental,service-area,2026-06-24,,false
ChIJ0YBAkdM4mYARuldoHr2FJU8,Forever 2 Wheels,true,core,cycling,1,5,1,OPERATIONAL,Sports Club,,https://maps.google.com/?cid=5703111550440069050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 954-6788,"1108 Pinewood Dr, Sparks, NV 89434, USA",39.5612504,-119.72569809999999,false,1,bike shop,standard,2026-06-24,,false
ChIJHcUaKbg-mYAR8zvyur6tBB4,JL Custom Rods,true,gap,fishing-gear; fly-fishing,2,5,1,OPERATIONAL,Store,,https://maps.google.com/?cid=2163044755736509427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 409-2901,"1445 Coupler Way #15, Sparks, NV 89434, USA",39.5440313,-119.7170475,false,1,fishing bait and tackle shop; fly fishing outfitter,standard,2026-06-24,,false
ChIJnc1n4aFNmYARh8706QcuRRY,Three R's Ranch,true,core,gear-shop,1,5,1,OPERATIONAL,Ranch,http://www.threersranch.com/,https://maps.google.com/?cid=1604739453752233607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 250-1042,"10170 Calle Maria St, Reno, NV 89508, USA",39.6567368,-119.9078507,false,1,sporting goods store,standard,2026-06-24,,false
ChIJcTJ2LO9JmYARd9xANmNUUZI,Juanitos Party Rental,true,core,camping,1,5,1,OPERATIONAL,Services,,https://maps.google.com/?cid=10543300987739757687&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 997-1039,"557 Ideal Ct, Reno, NV 89506, USA",39.640519,-119.8440054,false,1,tent rental,standard,2026-06-24,,false
ChIJm4AUfVVJmYARN34Z7MjwpNk,Kane Klassics Rod Co,true,gap,fishing-gear; fly-fishing,2,5,1,OPERATIONAL,Store,http://kaneklassics.com/,https://maps.google.com/?cid=15682924548156128823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 677-0590,"5401 Alpha Ave, Reno, NV 89506, USA",39.6589732,-119.8792235,false,1,fishing bait and tackle shop; fly fishing outfitter,standard,2026-06-24,,false
ChIJeV5k8sDgm4ARz3YsILeBn8U,Truckee Mountain Vacation,true,core,alpine-ski,1,5,1,OPERATIONAL,Travel Agency,http://www.tmvr.com/,https://maps.google.com/?cid=14240243170287580879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 587-5509,"12716 Northwoods Blvd #6, Truckee, CA 96161, USA",39.3521971,-120.2316553,false,1,ski rental,standard,2026-06-24,,false
ChIJEfgCWFjnm4ARjTG54UF-8FA,Donner Ski Ranch Lift #1,true,core,alpine-ski,1,4,1,OPERATIONAL,Ski Resort,https://www.donnerskiranch.com/,https://maps.google.com/?cid=5832300338869776781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 426-3635,"Truckee, CA 96161, USA",39.321794100000005,-120.336249,false,1,ski shop,standard,2026-06-24,,false
ChIJocK5OjdHmYAR0asgOwoaOJY,Pyramid bikeways,true,core,cycling,1,3,1,OPERATIONAL,,,https://maps.google.com/?cid=10824430335628979153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Reno, NV 89502, USA",39.5285586,-119.8061405,false,1,bike shop,standard,2026-06-24,,false
ChIJpRrUHRY_mYARaqbt06BNxJ8,take aim targets,true,core,gear-shop,1,2,1,OPERATIONAL,Sporting Goods Store,https://takeaimtargets.com/,https://maps.google.com/?cid=11512411900611503722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 358-4613,"1203 Industrial Wy, Sparks, NV 89431, USA",39.5228944,-119.75891,false,1,sporting goods store,standard,2026-06-24,,false
ChIJJ0YDNgBxmYARvZIvIzMKrRw,Tahoe Yacht Charters,true,core,powerboat; sailing,2,1,1,OPERATIONAL,Tour Agency,https://www.tahoeyachtcharters.com/,https://maps.google.com/?cid=2066319018782855869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 600-4440,"885 Tahoe Blvd, Incline Village, NV 89451, USA",39.2494664,-119.9543212,false,1,boat charter; sailboat rental,standard,2026-06-24,,false
ChIJVVVVVSU-mYARfdKseUEol_c,Bouncin Bins,true,core,camping,1,1,1,OPERATIONAL,Services,,https://maps.google.com/?cid=17840772710530863741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 322-7776,"2120 Patton Dr, Reno, NV 89512, USA",39.5502241,-119.79631939999999,false,1,tent rental,standard,2026-06-24,,false
ChIJvenb9gL0mYARx8Sp-1RFiv0,Kirkwood Mountain Sports - Timber Creek,true,core,pwc,1,,0,CLOSED_TEMPORARILY,Services,,https://maps.google.com/?cid=18269491069683614919&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"33611 Kirkwood Meadows Dr, Kirkwood, CA 95646, USA",38.6892067,-120.0744373,false,1,jet ski rental,standard,2026-06-24,,false
ChIJ534AdwCLmYAR-D0xyc4Ujvg,Sierra Mountain Sports,true,core,gear-shop,1,,0,OPERATIONAL,Store,https://sierraattahoe.com/sierra-mountain-sports/,https://maps.google.com/?cid=17910275646470307320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 543-3140,"104 Sierra-At-Tahoe Rd, South Lake Tahoe, CA 96155, USA",38.8001,-120.08136599999999,false,1,sporting goods store,standard,2026-06-24,,false
ChIJ_eNIfQlXs6YR8_1W_8pxBy8,Kayak Tahoe,true,core,canoe; kayak,2,,0,OPERATIONAL,Services,http://www.kayaktahoe.com/,https://maps.google.com/?cid=3388802361300811251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 544-2011,,,,true,1,canoe rental; kayak rental,service-area,2026-06-24,ChIJb9Vvv7SHmYARXA3c6wo9eCM,false
ChIJYbSbBcaPmYARtGDEM01RVJ4,Tahoe WakeBusters,true,core,canoe; powerboat; wakeboard; watersports,5,,0,OPERATIONAL,Services,https://www.tahoewakebusters.com/,https://maps.google.com/?cid=11408833148059148468&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 241-4039,"2435 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9344684,-120.0020405,false,1,boat charter; boat rental; canoe rental; wakeboard boat rental; watersports rental,standard,2026-06-24,ChIJC-M6c2mDmYARooZiRflQOuc,false
ChIJcyXI39CPmYARWZtJ-BWL6FI,Boatsetter - Tahoe Keys Marina,true,core,canoe; powerboat,2,,0,OPERATIONAL,Services,http://www.boatsetter.com/,https://maps.google.com/?cid=5974177832183110489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2435 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9344684,-120.0020088,false,1,boat rental; canoe rental,standard,2026-06-24,,false
ChIJ68xJYKuPmYARJn0ouqcE0Cs,Tahoe Boaters,true,core,canoe; powerboat,4,,0,OPERATIONAL,Tour Agency,https://tahoejetboats.com/,https://maps.google.com/?cid=3157028457215982886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"1046 Al Tahoe Blvd #18969, South Lake Tahoe, CA 96150, USA",38.9335099,-119.97427929999999,false,1,boat charter; boat rental; canoe rental; motorboat rental,standard,2026-06-24,,false
ChIJWxq69W1bwI8Rcrn6-Ug_SAw,Tahoe Outdoor Dirt Bike Location,true,core,cycling; dirtbike,2,,0,OPERATIONAL,,https://www.tahoeoutdooradventures.com/,https://maps.google.com/?cid=885026909442455922&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 494-9968,"1169 Melba Dr, South Lake Tahoe, CA 96150, USA",38.908508,-119.99962829999998,false,1,bike rental; dirt bike rental,standard,2026-06-24,,false
ChIJTwnC2fWPmYARFS3CSQq2DRM,Push push industries,true,core,cycling,1,,0,OPERATIONAL,Services,,https://maps.google.com/?cid=1372953616721259797&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2264 #8 Lake Tahoe Blvd, South Lake Tahoe, CA 96150, USA",38.9187205,-119.99518769999997,false,1,bike shop,standard,2026-06-24,,false
ChIJz14CvMzuBwQRWYE4-hbzw-k,Alpine Gathering Co.,true,core,camping,1,,0,OPERATIONAL,Services,https://www.alpinegatheringco.com/,https://maps.google.com/?cid=16844574311308624217&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 539-4019,,,,true,1,tent rental,service-area,2026-06-24,,false
ChIJ1f9UqyK_mYAR0cLcOEFKV2A,Doing It Big Rentals,true,core; experience,snow-tube; snowmobile,2,,0,OPERATIONAL,Services,https://doingitbigrentals.com/,https://maps.google.com/?cid=6942098994602230481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(408) 780-6320,"1165 Sweetwater Ct, Gardnerville, NV 89460, USA",38.9043178,-119.75451779999999,false,1,sled rental; snowmobile rental,standard,2026-06-24,ChIJXa0M2O6-2a8RmpGcRKDxZYk,false
ChIJSeJXkmNMbGMRUxxgXTwYJcM,Faith & Co. Event Rentals,true,core,camping,1,,0,OPERATIONAL,Services,,https://maps.google.com/?cid=14061672059077925971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(951) 287-8250,,,,true,1,tent rental,service-area,2026-06-24,,false
ChIJW0CmJnY4_4YRaaPolVMJQ_U,Faith & Co. Event Rentals,true,core,camping,1,,0,OPERATIONAL,Services,,https://maps.google.com/?cid=17672979617333945193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(951) 287-8250,,,,true,1,tent rental,service-area,2026-06-24,,false
ChIJPy-vnMaRmYARMiIj40_5Bzw,Tallac Boat Rentals,true,core,canoe; kayak; pontoon; powerboat,4,,0,OPERATIONAL,Services,,https://maps.google.com/?cid=4325700088621113906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 290-1998,"4151 Cedar Ave, South Lake Tahoe, CA 96150, USA",38.960187,-119.94449699999998,false,1,boat rental; canoe rental; kayak rental; pontoon rental,standard,2026-06-24,,false
ChIJDaVqy8ObmYARzHjV519rv7c,Tahoe Toys & Adventures LLC,true,core; experience,alpine-ski; pwc; snow-tube; snowmobile; sup; watersports,11,,0,OPERATIONAL,Services,http://tahoetoysadventures.com/,https://maps.google.com/?cid=13240419489148139724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 331-8866,"308 Dorla Ct, Stateline, NV 89449, USA",38.9826919,-119.94303819999999,false,3,jet ski rental; lake toy rental; paddleboard rental; personal watercraft rental; ski rental; sled rental; snowmobile rental; watersports rental; waverunner rental,standard,2026-06-24,,false
ChIJDZAoWzObmYARkCVmslf1eEM,"Stateline Shack ""The Shack""",true,core,sup,1,,0,OPERATIONAL,Store,https://theshack.pro/,https://maps.google.com/?cid=4861905554750449040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 721-0140,"151 Stateline Ave B, Stateline, NV 89449, USA",38.9609503,-119.94417229999999,false,1,paddleboard rental,standard,2026-06-24,,false
ChIJeZOEri2NPYQRPpJ2pPvf8hg,DK Boats,true,core,canoe; pontoon; powerboat,3,,0,OPERATIONAL,Services,https://www.tahoedkboats.com/,https://maps.google.com/?cid=1797745473163268670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 292-2870,"1004 Lakeview Ave, South Lake Tahoe, CA 96150, USA",38.943826099999995,-119.97719330000001,false,1,boat rental; canoe rental; pontoon rental,standard,2026-06-24,ChIJUXRv_b2PmYARhMFCa2UdWX4,false
ChIJl2lCpqmbmYARyyFQrXx1_Z8,Jet Surf Magic,true,core,alpine-ski; pwc; watersports,5,,0,OPERATIONAL,Services,,https://maps.google.com/?cid=11528499799482442187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"18 US-50, Stateline, NV 89449, USA",38.9600823,-119.9424329,false,2,jet ski rental; personal watercraft rental; ski rental; watersports rental; waverunner rental,standard,2026-06-24,,false
ChIJFRNBoymRmYARIcwV65Nz0Z0,Lake & Wake Adventures,true,gap,efoil,1,,0,CLOSED_TEMPORARILY,Services,,https://maps.google.com/?cid=11371997613228674081&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"900 Ski Run Blvd, South Lake Tahoe, CA 96150, USA",38.9494404,-119.9592777,false,1,efoil rental,standard,2026-06-24,,false
ChIJmXzPd5iPmYARo7sA-SvSRLg,Dental Clinic,true,core,cycling,1,,0,OPERATIONAL,Services,,https://maps.google.com/?cid=13277968687698066339&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"3131 Harrison Ave, South Lake Tahoe, CA 96150, USA",38.9424524,-119.97759899999998,false,1,bike rental,standard,2026-06-24,,false
ChIJ9bDI1HCbmYARCvQMY0dLL-0,tahoe skibikes,true,core,cycling,1,,0,OPERATIONAL,Services,,https://maps.google.com/?cid=17090961880870876170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"613 Hwy 50, Glenbrook, NV 89413, USA",38.9984694,-119.95425759999999,false,1,bike shop,standard,2026-06-24,,false
ChIJC9mYCoGbmYARo3Q0PdvCBkI,Battle Born Lake Tahoe Tours,true,gap,archery,1,,0,CLOSED_TEMPORARILY,Sports Complex,,https://maps.google.com/?cid=4757704303243981987&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Hwy 50, Stateline, NV 89449, USA",38.9620757,-119.93992899999999,false,1,archery range,standard,2026-06-24,,false
ChIJpS60CuyBt4cRnRfPy5-HW78,Ski Rental Systems,true,core,alpine-ski; backcountry-ski,5,,0,OPERATIONAL,Services,http://skirentalsystems.com/,https://maps.google.com/?cid=13788763804513802141&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 580-7189,"392 Dorla Ct C, Zephyr Cove, NV 89448, USA",38.982158299999995,-119.9428958,false,3,ski rental; ski shop; splitboard rental,standard,2026-06-24,,false
ChIJ-4ZDrbSRmYARyrqUYX9pWPc,Haus Quiver South Lake Tahoe,true,core,alpine-ski; snowboard,5,,0,OPERATIONAL,Services,http://hausquiver.com/,https://maps.google.com/?cid=17823111521137638090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 214-3241,"4118 Lake Tahoe Blvd #2, South Lake Tahoe, CA 96150, USA",38.957874499999996,-119.94247809999999,false,3,ski rental; ski shop; snowboard rental; snowboard shop,standard,2026-06-24,,false
ChIJK_GyTQCRmYARnDpDY9yRCVc,Stagecoach lodge ski rental,true,core,alpine-ski,2,,0,OPERATIONAL,Services,,https://maps.google.com/?cid=6271704331834309276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"495 Tramway Dr, Stateline, NV 89449, USA",38.9605556,-119.8895278,false,2,ski rental; ski shop,standard,2026-06-24,,false
ChIJAQAQJ5iamYARA_M_iHBhegg,Ice Rink @ Edgewood,true,core,ice-skate,1,,0,OPERATIONAL,Sports Complex,https://edgewoodtahoe.com/resort-activities/edgewood-on-ice/,https://maps.google.com/?cid=610907835412247299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 588-2205,"180 Lake Pkwy, Stateline, NV 89449, USA",38.9660668,-119.94879399999998,false,1,ice skate rental,standard,2026-06-24,,false
ChIJP8WzIwCjmYARXXCYtYdXsP8,Sunbelt Rentals,true,core,gear-shop,1,,0,OPERATIONAL,Services,,https://maps.google.com/?cid=18424322315951566941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2499 Nowlin Rd, Minden, NV 89423, USA",39.0193882,-119.7537136,false,1,outdoor equipment rental,standard,2026-06-24,,false
