"status","rank","source","name","place_id","website","rents_gear","categories","review_categories","confidence","evidence_snippet","note","rental_page_urls","checked_urls"
"no_rentals","153","original","Sparks Marina Paddle","ChIJ-SmG4to5mYARSyK09zKl24c","http://www.sparksmarinapaddle.com/","false","-","-","low","Sparks Marina Paddle http://www.sparksmarinapaddle.com/ Sparks Marina Paddle Sparks Marina Paddle service establishment","Retail/service evidence without positive rental signal.","","http://www.sparksmarinapaddle.com/"
"no_rentals","161","original","Totally Board","ChIJHdwDUcDfm4AReKIJrkARduU","http://www.totallyboardtahoe.com/","false","-","-","medium","Totally Board http://www.totallyboardtahoe.com/ TOTALLY BOARD TOTALLY BOARD sporting_goods_store store point_of_interest establishment https://www.totallyboardtahoe.com/ Totally Board | Truckee's Premier Snowboard & Skate Shop Since 1994 | totally board","Retail/service evidence without positive rental signal.","","https://www.totallyboardtahoe.com/"
"no_rentals","180","original","Tahoe Family Adventures","ChIJCdoQFwBfmYARXNSvg1ibWZ4","http://tahoefamilyadventures.com/","false","-","-","low","Tahoe Family Adventures http://tahoefamilyadventures.com/ Tahoe Family Adventures Tahoe Family Adventures tourist_attraction point_of_interest establishment https://tahoefamilyadventures.com/ Site is undergoing maintenance tahoefamilyadventures.com Site is undergoing maintenance Site will be available soon.","No rental/category signal in fetched evidence.","","https://tahoefamilyadventures.com/"
"no_rentals","200","original","Tahoe Toys & Adventures","ChIJDaVqy8ObmYARzHjV519rv7c","http://tahoetoysadventures.com/","false","-","-","low","Tahoe Toys & Adventures http://tahoetoysadventures.com/ Tahoe Toys & Adventures LLC Tahoe Toys & Adventures LLC point_of_interest service establishment","Retail/service evidence without positive rental signal.","","http://tahoetoysadventures.com/"
"no_rentals","210","original","The Village Board Shop","ChIJWWOPcw-QmYARhEoevVFqLRs","http://www.thevillageboardshop.com/","false","-","-","low","The Village Board Shop http://www.thevillageboardshop.com/ The Village Board Shop The Village Board Shop Visitors say this board shop offers a great selection of gear, accessories, and clothes, and provides services like repairs and custom hats.","Retail/service evidence without positive rental signal.","","http://www.thevillageboardshop.com/"
"no_rentals","212","original","Truckee Boardhouse","ChIJxStHgjHem4ARA7sY1gYJeQ4","http://www.truckeeboardhouse.com/","false","-","-","medium","NEW $377.97 $629.95 YES Airmaster Xtrm Fridge 3D 25/26 Our Story Founded to be a little bit different from other snowboard shops.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://truckeeboardhouse.com/"
"no_rentals","214","original","Truckee River Raft Co.","ChIJNxrjaZ19mYARcNS3tWQt3xs","http://www.truckeeriverraft.com/","false","-","-","medium","We happily welcome dogs and encourage you to bring lunch and drinks (please no Styrofoam or glass!) .","Retail/service evidence without positive rental signal.","","https://truckeeriverraft.com/"
"no_rentals","215","original","Truckee River Raft Co.","ChIJjU1hg4XXm4AR1icF995eImA","http://www.truckeeriverraft.com/","false","-","-","medium","We happily welcome dogs and encourage you to bring lunch and drinks (please no Styrofoam or glass!) .","Retail/service evidence without positive rental signal.","","https://truckeeriverraft.com/"
"no_rentals","216","original","Truckee River Rafting","ChIJgQ14cp19mYARmx8aB0KetHA","https://www.truckeeriverrafting.com/","false","-","-","medium","Feel free to bring a soft cooler with snacks and drinks to enjoy along the way-but please, no styrofoam or glass.","Retail/service evidence without positive rental signal.","","https://www.truckeeriverrafting.com/ https://truckeeriverrafting.com/"
"no_rentals","220","original","UTV Addiction","ChIJwY4uJahAmYAR20WhysQC8GM","http://www.utvaddiction.com/","false","-","-","medium","car_repair point_of_interest service establishment https://utvaddiction.com/ UTV Addiction - UTV Parts, Service, Installation - Reno, NV 2175 Market St STE A.","Retail/service evidence without positive rental signal.","","https://utvaddiction.com/"
"no_rentals","240","sweep","The Tahoe Experience","ChIJG1pSOoE7WaIR4hsZXbN-jQY","http://thetahoeexperience.com/","false","-","-","medium","Escape the crowds of the larger boat tours and avoid the risk and responsibility of renting your own vessel.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://www.thetahoeexperience.com/"
"no_rentals","242","sweep","C-A-L Ranch Stores","ChIJTzn0DcAKmYARxoee15mGbs0","https://www.calranch.com/about/store-locations/carson-city","false","-","-","medium","sporting_goods_store clothing_store pet_care hardware_store building_materials_store manufacturer food_store supplier home_goods_store store food point_of_interest service establishment https://www.calranch.com/about/store-locations/carson-city/ Carson City | C-A-L Ranch Skip to Site Content Skip to Footer Best Price Guarantee & Free Shipping Over $99* Contact Us Contests News Sales Flyer C-A-L Ranch Credit Card Pro-","Retail/service evidence without positive rental signal.","","https://www.calranch.com/about/store-locations/carson-city/ https://www.calranch.com/products/sale https://www.calranch.com/products/made-in-the-usa https://www.calranch.com/products/farm-ranch https://www.calranch.com/products/farm-ranch?onSale=true https://www.calranch.com/products/farm-ranch/fencing-gates"
"no_rentals","244","sweep","Lake Tahoe Bleu Wave","ChIJzyEEtN-amYARRRhbkQCJ28k","http://www.tahoebleuwave.com/","false","-","-","medium","Lake Tahoe Bleu Wave http://www.tahoebleuwave.com/ Lake Tahoe Bleu Wave Cruises on Lake Tahoe aboard a sightseeing boat with a narrated tour, champagne, and a bar.","Retail/service evidence without positive rental signal.","","https://www.tahoebleuwave.com/"
"no_rentals","245","sweep","Michael's Reno Powersports","ChIJQ9CNBxgVmYARWYRFC6jt0AI","https://www.michaelsreno.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB-service","false","-","-","medium","Redefine Freedom: First Time Buyer Program Available to New Husqvarna Motorcycles Customers Redefine Freedom: First Time Buyer Program Available to New Husqvarna Motorcycles Customers Can am Spyders Michael's Reno Powersports - New Used Motorcycles, Side x Sides, ATVs, Boats, Watercraft, Snowmobile, Pontoons Sales, Service, and Parts in Reno, NV, near Virginia City, New Washoe City, Carson City and Sun Valley Previou","Guided, lesson, charter, or tour model without independent rental evidence.","","https://www.michaelsreno.com/ https://www.michaelsreno.com/shop-brp/can-am https://www.michaelsreno.com/shop-brp/sea-doo https://www.michaelsreno.com/shop-brp/ski-doo https://www.michaelsreno.com/shop-brp/lynx https://www.michaelsreno.com/service-repair-atvs-boats-motorcycles-dealership--service"
"no_rentals","246","sweep","Red Hawk Golf and Resort","ChIJeSCA0iI6mYARdGkgQxgKutM","http://www.redhawkgolfandresort.com/","false","-","-","medium","golf_course fitness_center resort_hotel gym wedding_venue sports_coaching bar_and_grill hotel sporting_goods_store sports_school bar athletic_field event_venue sports_activity_location store lodging health restaurant food point_of_interest service establishment https://www.redhawkgolfandresort.com/ Home - Red Hawk Golf and Resort Skip to primary navigation Skip to main content Home Book Tee Times (775) 626-6000 Follo","Guided, lesson, charter, or tour model without independent rental evidence.","","https://www.redhawkgolfandresort.com/ https://www.redhawkgolfandresort.com/shop/"
"no_rentals","249","sweep","The Spa and Sauna Co. - S Reno","ChIJB5oFDj8VmYAR9PxnV3JuLiI","https://spaandsauna.com/locations-south-virginia-st-reno/?utm_source=organic&utm_medium=GMB&utm_campaign=GMB%20Spa%20and%20Billiard&utm_content=GMB%20Virginia%20St","false","-","-","medium","Locations 844-314-0751 Specials Ask an Expert Your Perfect Hot Tub Shop Online Store Hot Tubs Hot Tubs Overview Hot Tub Finder Find the Perfect Hot Tub Used Hot Tubs Replacement Hot Tub Covers Used Hot Tub Covers Water Care Salt Water Hot Tubs FreshWater IQ Hot Tubs Trade-In Appraisal Hot Tub Pricing Apply for Convenient Financing Today Swim Spas Swim Spas Overview Find the Perfect Swim Spa Endless Pools Fitness Syst","Guided, lesson, charter, or tour model without independent rental evidence.","","https://spaandsauna.com/locations-south-virginia-st-reno/ https://spaandsauna.com/hot-tub-pricing/ https://spaandsauna.com/service-overview/ https://spaandsauna.com/hot-tub-cleaning-service/ https://spaandsauna.com/shop-online/ https://spaandsauna.com/"
"no_rentals","252","sweep","Tahoe Cruises /Spirit of Tahoe / Safari Rose","ChIJwdKiDN6amYARmHcUTF73q5k","http://www.tahoecruises.com/","false","-","-","medium","Check-in: Arrive at the Ski Run Marina 30 minutes before departure to ensure time to park and check-in at our ticket office located in the plaza No outside food or drink Food & drinks & a full bar are available onboard We have plenty of indoor and outdoor seating available Please use the public restroom before you board What to Bring Check the weather and plan accordingly Extra layers (plenty of room for storage) Sun","Guided, lesson, charter, or tour model without independent rental evidence.","","https://tahoecruises.com/ https://tahoecruises.com/daily-cruises-booking/ https://tahoecruises.com/demo-page/ https://tahoecruises.com/shop/"
"no_rentals","254","sweep","Sail Tahoe Blue | Sailing Cruises","ChIJs20KKZiRmYARH90vw83AWkU","http://www.sailtahoeblue.com/","false","-","-","medium","point_of_interest service establishment https://www.sailtahoeblue.com/ Lake Tahoe Sailing Charters | Private Boat Tours top of page TOURS OUR STORY CONTACT SAIL TAHOE BLUE south lake tahoe sailing cruises & private charters Set Sail explore south lake tahoe tours relaxed public sailing cruises, private charters, and unforgettable special events.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://www.sailtahoeblue.com/"
"no_rentals","255","sweep","Greenhouse Garden Center and Gift Shop","ChIJ4xKSCRSgmYAR2-u3F9IfKCM","http://www.greenhousegardencenter.com/","false","-","-","medium","For more information about our landscape services, please feel free to call our office and ask for the Landscape Department, or email us at landscape@greenhousegardencenter.com Click here to visit our Landscape Design page!","Retail/service evidence without positive rental signal.","","https://greenhousegardencenter.com/ https://greenhousegardencenter.com/services/"
"no_rentals","256","sweep","Tahoe Surf Company","ChIJVVJQEh9gmYARhP2i4lexGrY","http://www.tahoesurfcompany.com/","false","-","-","medium","Please enable JavaScript in your browser to complete this form.","Retail/service evidence without positive rental signal.","","https://www.tahoesurfcompany.com/ https://www.tahoesurfcompany.com/booking/"
"no_rentals","258","sweep","Truckee Watersports","ChIJ67e0W4xhmYAR7ek85J3KG0c","https://www.truckeewatersports.com/","false","-","-","medium","Truckee Watersports https://www.truckeewatersports.com/ Truckee Watersports Truckee Watersports summer_camp_organizer sports_school sports_club association_or_organization service establishment https://truckeewatersports.com/ Truckee Watersports – Watersports Academy Skip to content Home Book Now Camps Know Us Gallery Boats/Gears Directions FAQS 1999 Nautique Up to 5 people $200/Hour 1999 Sport Nautique – Perfect for","Guided, lesson, charter, or tour model without independent rental evidence.","","https://truckeewatersports.com/"
"no_rentals","260","sweep","Starbucks Coffee Company","ChIJh3Vq9Erem4ARp7DlEopmp64","https://www.starbucks.com/store-locator/store/1020531","false","-","-","medium","Informal coffee shop offering breakfast, desserts, and quick bites, plus Wi-Fi and a drive through.","Retail/service evidence without positive rental signal.","","https://www.starbucks.com/store-locator/store/1020531/"
"no_rentals","261","sweep","MetroPawn","ChIJmf-M8-A-mYARc6_PtX-mJWY","https://ezpawn.com/stores/nv/sparks/255-e-glendale-ave","false","-","-","medium","Please see a Team Member for additional information.","Retail/service evidence without positive rental signal.","","https://ezpawn.com/stores/nv/sparks/255-e-glendale-ave/ https://ezpawn.com/shop/shop-in-store/ https://ezpawn.com/shop/plans/ https://ezpawn.com/shop/product-protection-plan/ https://shop.ezpawn.com/"
"no_rentals","263","sweep","Tahoe Paradise Park","ChIJcaR1JCqMmYARM3vcgiLxcpM","http://www.tahoeparadisepark.com/","false","-","-","medium","​Please apply with your grant writing experience to tahoeparadisepark@gmail.com Thank you!","Guided, lesson, charter, or tour model without independent rental evidence.","","https://www.tahoeparadisepark.com/ https://www.tahoeparadisepark.com/general-6-1 https://www.tahoeparadisepark.com/shop"
"no_rentals","264","sweep","Drink Coffee Do Stuff","ChIJR0FCx26RmYARC1DXrYKAuMU","https://drinkcoffeedostuff.com/","false","-","-","medium","coffee_shop cafe food_store store food point_of_interest establishment https://drinkcoffeedostuff.com/ DRINK COFFEE DO STUFF - Lake Tahoe Specialty Coffee Roaster DRINK COFFEE DO STUFF ROASTERY : Your cart is currently empty Shop now Gift message Unit price: / per Skip to content WE JUST WON A GOOD FOOD AWARD!","Retail/service evidence without positive rental signal.","","https://drinkcoffeedostuff.com/ https://drinkcoffeedostuff.com/products/roasters-reserve-ethiopia-yirgacheffe-yirgacheffe-banko-chelchele-supernatural https://drinkcoffeedostuff.com/collections/home-page-collection/products/roasters-reserve-ethiopia-yirgacheffe-yirgacheffe-banko-chelchele-supernatural https://drinkcoffeedostuff.com/products/limited-edition-blend-aloha-baby-2026 https://drinkcoffeedostuff.com/collections/mugs https://drinkcoffeedostuff.com/collections/all-coffees"
"no_rentals","265","sweep","Coffeebar","ChIJGdQ_nOvZm4ARCVcV08a8cic","https://www.coffeebar.com/","false","-","-","medium","coffee_shop snack_bar bakery meal_takeaway cafe food_store store restaurant food point_of_interest establishment https://coffeebar.com/ Coffeebar | Hand-roasted coffee shipped to your doorstep Skip to content Search Order Online &#36; 0.00 0 Cart Shop Coffee Gift Cards Merchandise Tea Account Subscriptions Locations Cafes Road Trip Classes &#038; Events Calendar Brew Guides Culture Wholesale About Faire.com Shop Coff","Guided, lesson, charter, or tour model without independent rental evidence.","","https://coffeebar.com/ https://coffeebar.com/shop/ https://coffeebar.com/product-category/coffee/ https://coffeebar.com/shop/?e-filter-dbdc3cb-product_cat=giftcard https://coffeebar.com/product-category/merchandise/ https://coffeebar.com/product-category/tea/"
"no_rentals","270","sweep","Reno Running Company","ChIJe7KVfY4UmYAR3qXoQM1Ay4Y","http://www.renorunningcompany.com/?utm_source=GBP&utm_medium=organic&utm_campaign=office","false","-","-","medium","We didn't find any matches Modify your search and try again Search All Products SALE {{product.name}} {{product.brandName}} {{product.price}} Save to Wishlist Please login or sign up to save items to your wishlist Login Sign Up Follow Us, We're Social Terms • Privacy • Shipping + Returns © Copyright Reno Running Company - All Rights Reserved Top Processing, Please be patient Don't Tap Back or Close the Window!","Retail/service evidence without positive rental signal.","","https://renorunningcompany.com/ https://shop.renorunningcompany.com/"
"no_rentals","272","sweep","Wildcreek Golf Course","ChIJ4S8bg5Q4mYARXFLK0q7-JzY","http://wildcreekgolf.org/","false","-","-","medium","We strive to provide affordable golf with top-notch services and exceptional course conditions for all levels of golfers.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://wildcreekgolf.org/"
"no_rentals","273","sweep","Ridezilla Carson City","ChIJKxjishWgmYARWBVz_LczFyE","https://www.ridezillacarsoncity.com/?utm_source=GBP&utm_medium=organic&utm_campaign=Google+Business+Profile","false","-","-","medium","Previous Pause Next Specials Managers Specials Showroom Manufacturers Showroom EZ Loan Get Approved Service Request Appointment Offers Rebates & Incentives Trade-In Value Your Trade View Featured Inventory See New Inventory Price $11,499.00 Location Ridezilla Carson City Condition New Year 2025 Make Ski-Doo Model Summit® Adrenaline® with Edge Package 850 E-TEC 154 SS H_Alt Powder 3.0_Gre Type Snowmobile Class Deep Sn","Retail/service evidence without positive rental signal.","","https://www.ridezillacarsoncity.com/ https://www.ridezillacarsoncity.com/check-out-our--reserve-preorder https://www.ridezillacarsoncity.com/--reserve-preorder https://www.ridezillacarsoncity.com/--xInventoryDetail?id=16591577 https://www.ridezillacarsoncity.com/--xInventoryDetail?id=16591545 https://www.ridezillacarsoncity.com/--xInventoryDetail?id=16582011"
"no_rentals","274","sweep","Custom Truck Accessories","ChIJ68T-F6hAmYAREF_0sCPEfNg","http://www.customtruckaccessories.com/","false","-","-","medium","Most shops in the area are running older equipment — Hunter's current systems use imaging technology to take more measurement points faster and more accurately than traditional alignment equipment.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://customtruckaccessories.com/ https://customtruckaccessories.com/products/ https://customtruckaccessories.com/rvs/ https://customtruckaccessories.com/products/camper-shells/ https://customtruckaccessories.com/products/suspension-lifts/"
"no_rentals","275","sweep","Big Valley Honda","ChIJV-HhD14_mYAR-b3DwgBOgkM","https://www.bigvalleyhonda.com/","false","-","-","medium","Our techs continually train to receive current certifications.","Retail/service evidence without positive rental signal.","","https://www.bigvalleyhonda.com/ https://www.bigvalleyhonda.com/services https://www.bigvalleyhonda.com/ecommerce"
"no_rentals","276","sweep","395 Motorsports","ChIJVQxMsMKhmYAR_PyQ-fh0wow","https://395motorsports.com/","false","-","-","medium","Ride Ready Service Package (Motorcycles) Starting at $199 +Labor/Parts Oil & filter service Chain adjustment & lubrication Battery check Brake inspection Tire pressure & tire condition check Fluid inspection Fastener & safety inspection General wash/wipe down 10% Off OEM Service Kits Popular Showroom Detail Package Starting at $149 ATV/UTV Starting at $249.99+ Full foam wash Degreasing treatment Wheel & tire cleaning","Retail/service evidence without positive rental signal.","","https://395motorsports.com/ https://395motorsports.com/service/"
"no_rentals","279","sweep","North Tahoe Cruises - Tahoe Gal","ChIJc6q_mnR9mYARpe52BYgwqMY","http://www.tahoegal.com/","false","-","-","medium","North Tahoe Cruises - Tahoe Gal http://www.tahoegal.com/ North Tahoe Cruises - Tahoe Gal Laid-back boat tours offering lunch, dinner, brunch and sunset rides.","Retail/service evidence without positive rental signal.","","https://tahoegal.com/ https://tahoegal.com/schedule-rates/"
"no_rentals","282","sweep","Flip's Boats","ChIJsx-cX9vjmiERQCS6KfXmm5k","http://flipsboats.com/","false","-","-","medium","Flip's Boats http://flipsboats.com/ Flip's Boats Flip's Boats service establishment https://www.flipsboats.com/ Flip's Boats 0 Skip to Content Flip's Boats Reserve Your Charter About Us Contact Us Photos Open Menu Close Menu Flip's Boats Reserve Your Charter About Us Contact Us Photos Open Menu Close Menu Reserve Your Charter About Us Contact Us Photos Experience Lake Tahoe Private Boat Charters & Tours Reserve Your ","Guided, lesson, charter, or tour model without independent rental evidence.","","https://www.flipsboats.com/"
"no_rentals","283","sweep","Sierra Motorcycle Supply","ChIJE4diopI-mYARakKyMkQMXxk","http://www.shopbetamotorcycle.com/","false","-","-","medium","Search Log in Sign up Cart ( 0 ) Check Out Sierra Motorcycle Supply SIERRA MOTORCYCLE SUPPLY Top 3 Beta USA Dealership 2021-2025 ""We specialize in CUSTOMER SERVICE .” Menu New Products Special Pricing Alpinestars Arai Helmets AS3 Performance AXP Racing Beta Apparel & Accessories Beta Shop by Model + Beta Alp Beta 125RR Beta 125RR (20-) Beta 125RR-S Beta 200RR Beta 200RR (20-) Beta 300RR|250RR (13-19) Beta 300RR|250RR","Retail/service evidence without positive rental signal.","","https://shopbetamotorcycle.com/ https://shopbetamotorcycle.com/collections/special-pricing https://shopbetamotorcycle.com/collections/new-products https://shopbetamotorcycle.com/collections/service-items https://shopbetamotorcycle.com/collections/zeta-racing-products https://shopbetamotorcycle.com/collections/300rr-250rr-20"
"no_rentals","285","sweep","Kj's Watersports Lake Tahoe","ChIJN5Y-66KPmYARbTv4tFWci-o","http://www.kjswatersports.com/","false","-","-","medium","We do offer 1hr sessions with limited availability, so please reach out to see if we can accommodate you.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://www.kjswatersports.com/ https://www.kjswatersports.com/rates https://www.kjswatersports.com/connect"
"no_rentals","286","sweep","FishAndSave","ChIJr6aBxJ4_mYARktvKixiXrNU","http://www.fishandsave.com/","false","-","-","medium","Accessories Pro Shop Pro Shop Freshwater Saltwater Bass Fly Fishing Clearance Jansen Tackle Home Bandit Lures Badonk-A-Donk "" class=""product-gallery--loaded-image"" > "" class=""product-gallery--loaded-image"" > "" class=""product-gallery--loaded-image"" > "" class=""product-gallery--loaded-image"" > Click to expand Tap to zoom Bandit Lures Badonk-A-Donk by Bomber Lures No reviews Availability: Out of stock Availability: Out o","Guided, lesson, charter, or tour model without independent rental evidence.","","https://www.fishandsave.com/ https://www.fishandsave.com/pages/about-us https://www.fishandsave.com/products/arbogast-assorted-topwater-3-pack https://www.fishandsave.com/products/bandit-lures-badonk-a-donk-3-1-2-1-2-oz https://www.fishandsave.com/products/berkley-hit-stick-2-3-4-1-4-oz-hd-flash-perch https://www.fishandsave.com/products/berkley-shallow-money-badger-2-5-1-3-oz-blaze"
"no_rentals","291","sweep","Bio Bio Expeditions Worldwide","ChIJm9fPXcLfm4ARuHHBmQ3lAd4","https://bbxrafting.com/","false","-","-","medium","Better yet, we work hard to… Read article April 22, 2026 Whitewater Rafting Classes Explained: From Gentle Currents to Wild Patagonia Rapids Understanding Whitewater Rafting Classes (Class I–V) Before You Take on the Futaleufú River There’s a question we often hear: “What do whitewater rafting classes actually mean?” If you’ve been… Read article January 19, 2026 Fitness for Rafting Trips: How to Prepare Fitness for r","Guided, lesson, charter, or tour model without independent rental evidence.","","https://bbxrafting.com/ https://bbxrafting.com/trip-reservations/ https://bbxrafting.com/trips/destinations/"
"no_rentals","294","sweep","Tahoe Fly Fishing Outfitters","ChIJR4kbYuePmYARjPe9igJbTiM","http://www.tahoeflyfishing.com/","false","-","-","medium","We specialize in ‘catch & release’ fly fishing for both walk & wade and lake fishing.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://tahoeflyfishing.com/ https://tahoeflyfishing.com/guide-services https://tahoeflyfishing.com/shop"
"no_rentals","295","sweep","Captain Jack's Tahoe","ChIJ15wO24rfm4ARg1gatAOrBV8","http://www.captainjackstahoe.com/","false","-","-","medium","Please let us know each riders size and ability so we can have the proper equipment prepared for your charter.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://www.captainjackstahoe.com/"
"no_rentals","297","sweep","Mountain Hardware and Sports Incline","ChIJ6-009xdwmYARDWXIb985UoI","http://www.acehardware.com/store-details/18283?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18283","false","-","-","medium","Handyman Service is currently not available in your area.","Retail/service evidence without positive rental signal.","","https://www.acehardware.com/store-details/18283/ https://www.acehardware.com/brands https://www.acehardware.com/local-ad https://www.acehardware.com/customer-service?page=online-security-safety https://www.acehardware.com/customer-service?page=product-recalls https://www.acehardware.com/store-services"
"no_rentals","299","sweep","Club Champion","ChIJZcLw1uYVmYAR1eVzoOZwDs0","https://clubchampion.com/locations/reno?utm_source=gbp&utm_medium=local&utm_campaign=gbp&utm_term=gbp_Reno","false","-","-","medium","Arccos Best Grips Callaway Evnroll Vice Golf Miura OBAN P2 Traxion Vice Golf VA composites Veylix Mitsubishi Edel ProjectX Aerotech Toulon Newton Golf Shafts LAB Golf 2Thumb PRGR Wilson Staff Axis1 Titleist SwitchGrips Garsen Homna Mizuno Kinetixx Cleveland Odyssey SuperStroke Sacks Parente No1 Lamkin PXG BGT True Temper Accra Ben Hogan Winn Golf Pride Aldila Srixon Nippon XXIO LA Golf Bloodline TourEdge TaylorMade K","Guided, lesson, charter, or tour model without independent rental evidence.","","https://clubchampion.com/locations/reno/ https://clubchampion.com/pricing https://clubchampion.com/pricing/financing https://clubchampion.com/pricing/trade-in https://clubchampion.com/products-services https://clubchampion.com/products-services/brands"
"no_rentals","301","sweep","Cruz Entertainment","ChIJ-78KP60wmYARA0J4mS2n0u4","https://cruzentnv.com/","false","-","-","medium","Cruz Entertainment https://cruzentnv.com/ Cruz Entertainment Cruz Entertainment point_of_interest service establishment https://cruzentnv.com/ Top Reno Wedding DJ Near Me | Cruz Entertainment DJ Company SERVICES EXPERIENCE CONTACT HIRING LOGIN CRUZ ENTERTAINMENT Top Reno Wedding DJ Services For Your Event DJ | SOUND | HOSTING | LIGHTING | PHOTO BOOTH | VISUALS CHECK AVAILABILITY Trusted By Thousands Of Clients HOME S","Guided, lesson, charter, or tour model without independent rental evidence.","","https://cruzentnv.com/ https://cruzentnv.com/services https://info.cruzentnv.com/"
"no_rentals","304","sweep","Olympic Bootworks","ChIJm5ZXkerZm4ARnAq7qThpZok","http://olympicbootworks.com/","false","-","-","medium","Olympic Bootworks http://olympicbootworks.com/ Olympic Bootworks Ski shop and boot-repair specialist with a focus on custom fittings, socks and orthotics.","Retail/service evidence without positive rental signal.","","https://olympicbootworks.com/ https://olympicbootworks.com/shop"
"no_rentals","305","sweep","Eastern Sierra Feed","ChIJ06O-A3y-mYARAPpXEQC8kUY","http://www.easternsierrafeed.com/","false","-","-","medium","Eastern Sierra Feed http://www.easternsierrafeed.com/ Eastern Sierra Feed Eastern Sierra Feed sporting_goods_store manufacturer supplier store food point_of_interest service establishment https://www.easternsierrafeed.com/ Eastern Sierra Feed & Farm Supply | Feed & Pet Store in Gardnerville | Shop Now Eastern Sierra Feed 1245 Waterloo Lane Gardnerville NV 89410 Open today from (775) 782 - 3143 All Sign in Wishlist 0 ","Retail/service evidence without positive rental signal.","","https://www.easternsierrafeed.com/ https://www.easternsierrafeed.com/shop/Bird-Bird https://www.easternsierrafeed.com/shop/_ https://www.easternsierrafeed.com/product/785843/30180042-Elk_Grove_Milling_Stable_Max_Ultra_Mate_Ration_Balancer_50_lb https://www.easternsierrafeed.com/product/785824/30180910-Mountain_Sunrise_Teff_Hay_Pellets_50_lb"
"no_rentals","306","sweep","TheTahoeVapory","ChIJNZPS_Q6QmYARBPfAmxo8EXg","http://www.thetahoevapory.com/","false","-","-","medium","SHOP NOW The Tahoe Vapory is in accordance with the United States Pact Act, please email or call 775-580-6555 about any nicotine or vape products!","Retail/service evidence without positive rental signal.","","https://thetahoevapory.com/ https://thetahoevapory.com/shop/ https://thetahoevapory.com/product/tahoeminitank/ https://thetahoevapory.com/product-category/electronic/ https://thetahoevapory.com/product/thetahoevaporybarbattery/ https://thetahoevapory.com/product/tahoe-vapory-bar/"
"no_rentals","308","sweep","The WheelHouse","ChIJPbiUCRSgmYARvIz9v6Kkf8g","http://www.wheelhousecc.com/","false","-","-","medium","Please prove that you are human by solving the equation * Recent Posts GRAND OPENING!","Retail/service evidence without positive rental signal.","","https://wheelhousecc.com/"
"no_rentals","309","sweep","Zumiez","ChIJTb3VLfI_mYARC8xCjsfWDzE","https://www.zumiez.com/stores/us222?utm_source=google+my+business&utm_medium=organic&utm_campaign=store+locations","false","-","-","medium","Zumiez https://www.zumiez.com/stores/us222?utm_source=google+my+business&utm_medium=organic&utm_campaign=store+locations Zumiez Chain retailer offering trendy, brand-name clothing & shoes, plus gear for skate- & snowboarders.","Retail/service evidence without positive rental signal.","","https://www.zumiez.com/stores/us222/"
"no_rentals","311","sweep","Gilligans Guide Service","ChIJZwdxF7BgmYARjbKNFXlQJdc","http://www.gilligansguideservice.com/","false","-","-","medium","Please read these Terms of Service carefully before accessing or using our website.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://gilligansguideservice.com/ https://gilligansguideservice.com/products/guided-fishing-trip https://gilligansguideservice.com/products/truckee-speed-rods https://gilligansguideservice.com/products/euro-nymph-clinic https://gilligansguideservice.com/products/clinic-video-tutorial https://gilligansguideservice.com/policies/terms-of-service"
"no_rentals","314","sweep","The Bike Smith","ChIJgdUHyKIKmYARaBDugkoQAKg","https://www.facebook.com/thebikesmithcc/","false","-","-","low","The Bike Smith https://www.facebook.com/thebikesmithcc/ The Bike Smith Bicycle shop featuring a variety of models and offering repair services.","Retail/service evidence without positive rental signal.","","https://www.facebook.com/thebikesmithcc/"
"no_rentals","316","sweep","Testa Motorsports","ChIJp-VGuMC9mYARy9bsu8VKvsc","https://testamotorsports.com/","false","-","-","medium","Please fill out the form below if you would like us to order a part for you!","Retail/service evidence without positive rental signal.","","https://www.testamotorsports.com/ https://www.testamotorsports.com/Services/Service https://www.testamotorsports.com/Services/Parts https://www.testamotorsports.com/services/service https://www.testamotorsports.com/services/parts"
"no_rentals","319","sweep","Double Down Guide Service","ChIJUfEcgi6PmYARLAfWEqrTzvU","http://doubledowntahoe.com/","false","-","-","medium","We currently have the biggest catch on the lake in the past few years, 25 lb 43"" lake trout.","Guided, lesson, charter, or tour model without independent rental evidence.","","https://doubledowntahoe.com/ https://doubledowntahoe.com/rates https://doubledowntahoe.com/double-down"
